Number,Race,Race Grouping,Gender,Age,In Custody/Community,Supervision Type,Jurisdiction,Sentence Type,Aggregate Sentence Length,Institutional Security Level,Province,Location Type,Offender Security Level,Dynamic/Need,Static/Risk,Reintegration Potential,Motivation,Major Offence Group,Religion
B8701,WHITE,Non Aboriginal,FEMALE,36,In Custody,,FEDERAL,DETERMINATE,1035,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,ROBBERY,CATH NON-SPEC
B8702,WHITE,Non Aboriginal,MALE,24,In Custody,,FEDERAL,DETERMINATE,911,MULTI-LEVEL,NEW BRUNSWICK,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,HIGH,HIGH,TRAF/IMP. DRUGS,ANGLICAN(EPIS.
B8703,WHITE,Non Aboriginal,MALE,36,In Custody,,FEDERAL,DETERMINATE,974,MULTI-LEVEL,NEW BRUNSWICK,FEDERAL INSTITU,MINIMUM,MEDIUM,LOW,HIGH,MEDIUM,TRAF/IMP. DRUGS,NOT STATED
B8704,WHITE,Non Aboriginal,MALE,28,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,NEW BRUNSWICK,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,NONE
B8705,WHITE,Non Aboriginal,MALE,19,In Custody,,FEDERAL,DETERMINATE,851,MEDIUM,NOVA SCOTIA,FEDERAL INSTITU,,,,,,ROBBERY,CATH NON-SPEC
B8706,WHITE,Non Aboriginal,MALE,21,In Custody,,FEDERAL,DETERMINATE,1827,MULTI-LEVEL,NEW BRUNSWICK,FEDERAL INSTITU,MINIMUM,HIGH,MEDIUM,MEDIUM,MEDIUM,ROBBERY,NONE
B8707,BLACK,Non Aboriginal,MALE,39,In Custody,,FEDERAL,DETERMINATE,3653,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,HIGH,HIGH,MAJOR ASSAULT,NONE
B8708,WHITE,Non Aboriginal,MALE,52,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,ONTARIO,FEDERAL INSTITU,MINIMUM,MEDIUM,HIGH,MEDIUM,HIGH,HOMIC & RELATED,PROT NON-SPEC
B8709,WHITE,Non Aboriginal,MALE,43,In Custody,,FEDERAL,DETERMINATE,1279,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,HIGH,HIGH,TRAF/IMP. DRUGS,CATHOLIC - ROMA
B8710,BLACK,Non Aboriginal,MALE,29,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,MEDIUM,MEDIUM,HOMIC & RELATED,MUSLIM
B8711,WHITE,Non Aboriginal,MALE,49,In Custody,,FEDERAL,DETERMINATE,1826,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MINIMUM,HIGH,MEDIUM,MEDIUM,MEDIUM,IMPAIR. DRIVING,PROT NON-SPEC
B8712,WHITE,Non Aboriginal,MALE,46,In Custody,,FEDERAL,DETERMINATE,1833,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,HIGH,MEDIUM,SEXUAL ASSAULT,CATHOLIC - ROMA
B8713,BLACK,Non Aboriginal,MALE,39,In Custody,,FEDERAL,DETERMINATE,2738,MEDIUM,ONTARIO,FEDERAL INSTITU,,,,,,TRAF/IMP. DRUGS,HINDU
B8714,NORTH AMERICAN,Aboriginal,MALE,38,In Custody,,FEDERAL,DETERMINATE,3653,MAXIMUM,ONTARIO,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,MEDIUM,SEXUAL ASSAULT,NATIVE SPIRITUA
B8715,WHITE,Non Aboriginal,MALE,43,In Custody,,FEDERAL,DETERMINATE,2009,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,MEDIUM,MEDIUM,MAJOR ASSAULT,CHRI NON SPEC
B8716,WHITE,Non Aboriginal,MALE,33,In Custody,DP,FEDERAL,DETERMINATE,2480,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,HIGH,MEDIUM,ROBBERY,CHRISTIAN REFOR
B8717,WHITE,Non Aboriginal,MALE,61,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,MEDIUM,MEDIUM,HOMIC & RELATED,CHRISTIAN & MIS
B8718,WHITE,Non Aboriginal,MALE,61,In Custody,FP,FEDERAL,DETERMINATE,3833,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MINIMUM,HIGH,MEDIUM,MEDIUM,MEDIUM,OTHER CRIM.CODE,NONE
B8719,SOUTH ASIAN,Non Aboriginal,MALE,44,In Custody,,FEDERAL,DETERMINATE,5680,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MINIMUM,LOW,LOW,HIGH,MEDIUM,TRAF/IMP. DRUGS,SIKH
B8720,WHITE,Non Aboriginal,MALE,31,In Custody,,FEDERAL,DETERMINATE,1461,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,HIGH,HIGH,ATTEMPT. MURDER,CHRI NON SPEC
B8721,WHITE,Non Aboriginal,FEMALE,36,In Custody,,FEDERAL,DETERMINATE,3501,MULTI-LEVEL,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,HIGH,LOW,MEDIUM,HIGH,HOMIC & RELATED,
B8722,WHITE,Non Aboriginal,MALE,69,In Custody,,FEDERAL,INDETERMINATE,0,MINIMUM,BRITISH COLUMBI,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,HIGH,MEDIUM,HOMIC & RELATED,PROT NON-SPEC
B8723,WHITE,Non Aboriginal,MALE,51,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,MEDIUM,HIGH,SEXUAL ASSAULT,NONE
B8724,METIS,Aboriginal,MALE,54,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,HIGH,HOMIC & RELATED,WICCA
B8725,WHITE,Non Aboriginal,MALE,25,In Custody,,FEDERAL,INDETERMINATE,0,MAXIMUM,BRITISH COLUMBI,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,LOW,HOMIC & RELATED,NOT STATED
B8726,S. E. ASIAN,Non Aboriginal,MALE,35,In Custody,,FEDERAL,DETERMINATE,1392,MULTI-LEVEL,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,MAJOR ASSAULT,HINDU
B8727,WHITE,Non Aboriginal,MALE,44,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,MEDIUM,LOW,MEDIUM,MEDIUM,HOMIC & RELATED,CATHOLIC - ROMA
B8728,WHITE,Non Aboriginal,MALE,56,In Custody,,FEDERAL,INDETERMINATE,0,MINIMUM,BRITISH COLUMBI,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,MEDIUM,HIGH,HOMIC & RELATED,NONE
B8729,S. E. ASIAN,Non Aboriginal,MALE,26,In Custody,,FEDERAL,DETERMINATE,1439,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,HIGH,HIGH,MAJOR ASSAULT,CATHOLIC - ROMA
B8730,SOUTH ASIAN,Non Aboriginal,MALE,33,In Custody,,FEDERAL,DETERMINATE,2070,MULTI-LEVEL,MANITOBA,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,MAJOR ASSAULT,CHRISTIAN REFOR
B8731,,Non Aboriginal,MALE,26,In Custody,,FEDERAL,DETERMINATE,2107,MULTI-LEVEL,SASKATCHEWAN,FEDERAL INSTITU,MINIMUM,LOW,LOW,HIGH,HIGH,TRAF/IMP. DRUGS,
B8732,NORTH AMERICAN,Aboriginal,MALE,32,In Custody,,FEDERAL,DETERMINATE,957,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,MEDIUM,HIGH,MAJOR ASSAULT,NONE
B8733,NORTH AMERICAN,Aboriginal,MALE,30,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,SASKATCHEWAN,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,MEDIUM,MEDIUM,HOMIC & RELATED,NATIVE SPIRITUA
B8734,NORTH AMERICAN,Aboriginal,MALE,49,In Custody,,FEDERAL,DETERMINATE,3470,MEDIUM,ALBERTA,FEDERAL INSTITU,MINIMUM,MEDIUM,HIGH,MEDIUM,HIGH,HOMIC & RELATED,MUSLIM
B8735,NORTH AMERICAN,Aboriginal,MALE,21,In Custody,,FEDERAL,DETERMINATE,730,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,MAJOR ASSAULT,NONE
B8736,WHITE,Non Aboriginal,MALE,62,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,SASKATCHEWAN,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,MEDIUM,ROBBERY,CATH NON-SPEC
B8737,NORTH AMERICAN,Aboriginal,MALE,30,In Custody,,FEDERAL,DETERMINATE,3044,MULTI-LEVEL,MANITOBA,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,MAJOR ASSAULT,NATIVE SPIRITUA
B8738,BLACK,Non Aboriginal,MALE,26,In Custody,,FEDERAL,DETERMINATE,2009,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MEDIUM,HIGH,LOW,MEDIUM,MEDIUM,TRAF/IMP. DRUGS,MUSLIM
B8739,NORTH AMERICAN,Aboriginal,MALE,34,In Custody,,FEDERAL,DETERMINATE,2192,MULTI-LEVEL,MANITOBA,FEDERAL INSTITU,MINIMUM,MEDIUM,HIGH,MEDIUM,MEDIUM,HOMIC & RELATED,NATIVE SPIRITUA
B8740,WHITE,Non Aboriginal,MALE,50,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MINIMUM,LOW,HIGH,MEDIUM,HIGH,BREAK AND ENTER,PRESBYTERIAN
B8741,WHITE,Non Aboriginal,MALE,41,In Custody,,FEDERAL,DETERMINATE,5479,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,ROBBERY,NONE
B8742,MULTIRAC/ETHNIC,Non Aboriginal,MALE,49,In Custody,,FEDERAL,DETERMINATE,1491,MULTI-LEVEL,MANITOBA,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MAJOR ASSAULT,NONE
B8743,WHITE,Non Aboriginal,MALE,44,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,MINIMUM,MEDIUM,HIGH,MEDIUM,HIGH,HOMIC & RELATED,CATH NON-SPEC
B8744,WHITE,Non Aboriginal,MALE,41,In Custody,,FEDERAL,DETERMINATE,2191,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,SEXUAL ASSAULT,CATH NON-SPEC
B8745,BLACK,Non Aboriginal,MALE,31,In Custody,,FEDERAL,DETERMINATE,5903,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,MEDIUM,LOW,HOMIC & RELATED,PROT NON-SPEC
B8746,WHITE,Non Aboriginal,MALE,48,In Custody,,FEDERAL,DETERMINATE,730,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,MINIMUM,HIGH,MEDIUM,MEDIUM,MEDIUM,BREAK AND ENTER,CATH NON-SPEC
B8747,NORTH AMERICAN,Aboriginal,MALE,26,In Custody,,FEDERAL,DETERMINATE,732,MULTI-LEVEL,MANITOBA,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,MEDIUM,MEDIUM,MAJOR ASSAULT,OTHER
B8748,NORTH AMERICAN,Aboriginal,MALE,31,In Custody,,FEDERAL,DETERMINATE,2922,MEDIUM,ALBERTA,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,HOMIC & RELATED,
B8749,WHITE,Non Aboriginal,MALE,71,In Custody,,FEDERAL,DETERMINATE,1826,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,,,,,,OTHER CRIM.CODE,CATH NON-SPEC
B8750,BLACK,Non Aboriginal,MALE,33,In Custody,,FEDERAL,DETERMINATE,1949,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,MEDIUM,MEDIUM,KIDNAPPING,CATH NON-SPEC
B8751,BLACK,Non Aboriginal,MALE,56,In Custody,,FEDERAL,DETERMINATE,1461,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,BREAK AND ENTER,PROT NON-SPEC
B8752,WHITE,Non Aboriginal,MALE,57,In Custody,,FEDERAL,DETERMINATE,2830,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,HIGH,HIGH,TRAF/IMP. DRUGS,CATH NON-SPEC
B8753,WHITE,Non Aboriginal,MALE,36,In Custody,,FEDERAL,DETERMINATE,1004,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRAF/IMP. DRUGS,CATH NON-SPEC
B8754,WHITE,Non Aboriginal,MALE,65,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,QUEBEC,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,HOMIC & RELATED,CATH NON-SPEC
B8755,WHITE,Non Aboriginal,MALE,50,In Custody,,FEDERAL,DETERMINATE,1826,MULTI-LEVEL,QUEBEC,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,MEDIUM,LOW,SEXUAL ASSAULT,CATH NON-SPEC
B8756,WHITE,Non Aboriginal,MALE,33,In Custody,,FEDERAL,DETERMINATE,7032,MAXIMUM,NEW BRUNSWICK,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,ATTEMPT. MURDER,CATH NON-SPEC
B8757,WHITE,Non Aboriginal,MALE,25,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,NEW BRUNSWICK,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,CHRISTIAN REFOR
B8758,NORTH AMERICAN,Aboriginal,FEMALE,33,In Custody,,FEDERAL,DETERMINATE,3850,MULTI-LEVEL,NOVA SCOTIA,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,MEDIUM,MAJOR ASSAULT,
B8759,WHITE,Non Aboriginal,MALE,32,In Custody,,FEDERAL,DETERMINATE,1645,MEDIUM,NOVA SCOTIA,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,TRAF/IMP. DRUGS,CATHOLIC - ROMA
B8760,WHITE,Non Aboriginal,MALE,36,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,NEW BRUNSWICK,FEDERAL INSTITU,MEDIUM,MEDIUM,LOW,HIGH,HIGH,HOMIC & RELATED,AGNOSTIC
B8761,WHITE,Non Aboriginal,MALE,47,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,NEW BRUNSWICK,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HOMIC & RELATED,CATH NON-SPEC
B8762,WHITE,Non Aboriginal,FEMALE,68,In Custody,,FEDERAL,DETERMINATE,731,MULTI-LEVEL,NOVA SCOTIA,FEDERAL INSTITU,,,,,,TRAF/IMP. DRUGS,CATH NON-SPEC
B8763,NORTH AMERICAN,Aboriginal,MALE,50,In Custody,,FEDERAL,INDETERMINATE,0,MAXIMUM,NEW BRUNSWICK,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,HIGH,HOMIC & RELATED,NATIVE SPIRITUA
B8764,BLACK,Non Aboriginal,MALE,26,In Custody,,FEDERAL,DETERMINATE,973,MULTI-LEVEL,NEW BRUNSWICK,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,WEAPON & EXPLOS,MUSLIM
B8765,WHITE,Non Aboriginal,MALE,25,In Custody,,FEDERAL,DETERMINATE,730,MEDIUM,NOVA SCOTIA,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,MEDIUM,MEDIUM,MAJOR ASSAULT,
B8766,WHITE,Non Aboriginal,MALE,40,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,NEW BRUNSWICK,FEDERAL INSTITU,MEDIUM,HIGH,LOW,HIGH,MEDIUM,HOMIC & RELATED,CATHOLIC - ROMA
B8767,BLACK,Non Aboriginal,MALE,27,In Custody,,FEDERAL,DETERMINATE,977,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,MEDIUM,LOW,WEAPON & EXPLOS,RASTAFARIAN
B8768,OTHER,Non Aboriginal,MALE,58,In Custody,,FEDERAL,DETERMINATE,4748,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,LOW,LOW,HIGH,LOW,TRAF/IMP. DRUGS,SIKH
B8769,WHITE,Non Aboriginal,MALE,33,In Custody,,FEDERAL,INDETERMINATE,0,MAXIMUM,ONTARIO,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,CHRISTIAN REFOR
B8770,WHITE,Non Aboriginal,MALE,25,In Custody,,FEDERAL,DETERMINATE,1838,MAXIMUM,ONTARIO,FEDERAL INSTITU,MAXIMUM,HIGH,MEDIUM,LOW,MEDIUM,ROBBERY,NONE
B8771,NORTH AMERICAN,Aboriginal,MALE,40,In Custody,,FEDERAL,DETERMINATE,2466,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,HIGH,HIGH,TRAF/IMP. DRUGS,NATIVE SPIRITUA
B8772,NORTH AMERICAN,Aboriginal,MALE,56,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MINIMUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,NATIVE SPIRITUA
B8773,WHITE,Non Aboriginal,MALE,52,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MINIMUM,MEDIUM,HIGH,MEDIUM,HIGH,HOMIC & RELATED,JEHOVAH'S WITNE
B8774,INUIT,Aboriginal,MALE,33,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,
B8775,WHITE,Non Aboriginal,MALE,23,In Custody,,FEDERAL,DETERMINATE,2437,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HOMIC & RELATED,WICCA
B8776,WHITE,Non Aboriginal,FEMALE,52,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,MEDIUM,HIGH,HOMIC & RELATED,CATH NON-SPEC
B8777,WHITE,Non Aboriginal,MALE,56,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,WICCA
B8778,WHITE,Non Aboriginal,MALE,64,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HOMIC & RELATED,CATH NON-SPEC
B8779,WHITE,Non Aboriginal,MALE,39,In Custody,,FEDERAL,DETERMINATE,2769,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,OTHER CRIM.CODE,NONE
B8780,BLACK,Non Aboriginal,MALE,29,In Custody,,FEDERAL,DETERMINATE,1095,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,WEAPON & EXPLOS,CHRI NON SPEC
B8781,WHITE,Non Aboriginal,MALE,26,In Custody,,FEDERAL,DETERMINATE,411,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,MORALS-SEXUAL,CHRI NON SPEC
B8782,BLACK,Non Aboriginal,MALE,31,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,CHRISTIAN & MIS
B8783,NORTH AMERICAN,Aboriginal,MALE,33,In Custody,,FEDERAL,DETERMINATE,1734,MAXIMUM,ONTARIO,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,MEDIUM,MAJOR ASSAULT,CHRISTIAN REFOR
B8784,S. E. ASIAN,Non Aboriginal,MALE,22,In Custody,,FEDERAL,DETERMINATE,1097,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,MEDIUM,MEDIUM,WEAPON & EXPLOS,NONE
B8785,BLACK,Non Aboriginal,MALE,30,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,HOMIC & RELATED,MUSLIM
B8786,WHITE,Non Aboriginal,MALE,43,In Custody,,FEDERAL,DETERMINATE,730,MEDIUM,ONTARIO,FEDERAL INSTITU,,HIGH,HIGH,LOW,MEDIUM,OTHER CRIM.CODE,NONE
B8787,WHITE,Non Aboriginal,FEMALE,32,In Custody,,FEDERAL,DETERMINATE,1095,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,MEDIUM,HIGH,MAJOR ASSAULT,NONE
B8788,BLACK,Non Aboriginal,MALE,27,In Custody,,FEDERAL,DETERMINATE,2465,MEDIUM,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,MEDIUM,MEDIUM,HOMIC & RELATED,RASTAFARIAN
B8789,WHITE,Non Aboriginal,MALE,46,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,ONTARIO,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HIGH,HOMIC & RELATED,CHRI NON SPEC
B8790,NORTH AMERICAN,Aboriginal,MALE,48,In Custody,,FEDERAL,DETERMINATE,1095,MEDIUM,ONTARIO,FEDERAL INSTITU,,MEDIUM,HIGH,LOW,LOW,SEXUAL ASSAULT,PROT NON-SPEC
B8791,NORTH AMERICAN,Aboriginal,FEMALE,39,In Custody,DP,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,MEDIUM,MEDIUM,HOMIC & RELATED,CATHOLIC - ROMA
B8792,WHITE,Non Aboriginal,MALE,42,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,MEDIUM,HIGH,LOW,MEDIUM,BREAK AND ENTER,PAGAN
B8793,WHITE,Non Aboriginal,MALE,35,In Custody,,FEDERAL,DETERMINATE,5994,MAXIMUM,BRITISH COLUMBI,FEDERAL INSTITU,MAXIMUM,HIGH,HIGH,LOW,LOW,MAJOR ASSAULT,NONE
B8794,WHITE,Non Aboriginal,MALE,45,In Custody,,FEDERAL,DETERMINATE,2010,MULTI-LEVEL,BRITISH COLUMBI,FEDERAL INSTITU,MINIMUM,MEDIUM,HIGH,MEDIUM,MEDIUM,OTHER CRIM.CODE,NONE
B8795,WHITE,Non Aboriginal,MALE,48,In Custody,,FEDERAL,DETERMINATE,2223,MEDIUM,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,BREAK AND ENTER,NONE
B8796,WHITE,Non Aboriginal,MALE,56,In Custody,,FEDERAL,INDETERMINATE,0,MEDIUM,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,HOMIC & RELATED,NONE
B8797,WHITE,Non Aboriginal,MALE,33,In Custody,,FEDERAL,DETERMINATE,995,MULTI-LEVEL,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,MEDIUM,MEDIUM,ROBBERY,CHRI NON SPEC
B8798,WHITE,Non Aboriginal,MALE,65,In Custody,,FEDERAL,INDETERMINATE,0,MULTI-LEVEL,BRITISH COLUMBI,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,LOW,HOMIC & RELATED,PROT NON-SPEC
B8799,WHITE,Non Aboriginal,MALE,30,In Custody,,FEDERAL,DETERMINATE,731,MULTI-LEVEL,BRITISH COLUMBI,FEDERAL INSTITU,MINIMUM,LOW,LOW,HIGH,HIGH,WEAPON & EXPLOS,NONE
B8800,BLACK,Non Aboriginal,MALE,40,In Custody,,FEDERAL,DETERMINATE,2465,MULTI-LEVEL,SASKATCHEWAN,FEDERAL INSTITU,MEDIUM,HIGH,HIGH,LOW,MEDIUM,TRAF/IMP. DRUGS,CATHOLIC - ROMA
B8801,WHITE,Non Aboriginal,MALE,26,In Custody,,FEDERAL,DETERMINATE,2543,MEDIUM,ALBERTA,FEDERAL INSTITU,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MAJOR ASSAULT,NONE
B8802,WHITE,Non Aboriginal,MALE,32,In Custody,,FEDERAL,DETERMINATE,1401,MINIMUM,ALBERTA,FEDERAL INSTITU,MINIMUM,LOW,MEDIUM,HIGH,HIGH,HOMIC & RELATED,ATHEIST
B8803,ARAB,Non Aboriginal,MALE,34,In Custody,,FEDERAL,DETERMINATE,1255,MAXIMUM,ALBERTA,FEDERAL INSTITU,MAXIMUM,HIGH,MEDIUM,LOW,MEDIUM,SEXUAL ASSAULT,MUSLIM
B8804,NORTH AMERICAN,Aboriginal,MALE,29,In Custody,,FEDERAL,DETERMINATE,1399,MULTI-LEVEL,MANITOBA,FEDERAL INSTITU,MEDIUM,HIGH,MEDIUM,MEDIUM,LOW,TRAF/IMP. DRUGS,NATIVE SPIRITUA
B8805,BLACK,Non Aboriginal,MALE,29,In Custody,,FEDERAL,DETERMINATE,1946,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MEDIUM,MEDIUM,LOW,MEDIUM,MEDIUM,MAJOR ASSAULT,MUSLIM
B8806,WHITE,Non Aboriginal,MALE,31,In Custody,,FEDERAL,DETERMINATE,839,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,HIGH,HIGH,TRAF/IMP. DRUGS,CATHOLIC - ROMA
B8807,WHITE,Non Aboriginal,MALE,46,In Custody,,FEDERAL,DETERMINATE,2007,MULTI-LEVEL,ALBERTA,FEDERAL INSTITU,MINIMUM,MEDIUM,MEDIUM,HIGH,MEDIUM,SEXUAL ASSAULT,NONE
