Number,Race,Race Grouping,Gender,Age,Incarcerated/Supervised,Supervision Type,Sentence Type,Aggregate Sentence Length,Province,Marital Status,Religion
12451,BLACK,Non Indigenous,MALE,55,Incarcerated,,DETERMINATE,1293,NOVA SCOTIA,COMMON LAW,BAPTIST
12452,NORTH AMERICAN,Indigenous,MALE,25,Incarcerated,,DETERMINATE,2648,ALBERTA,COMMON LAW,NONE
12453,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,6497,QUEBEC,SINGLE,CATH NON-SPEC
12454,WHITE,Non Indigenous,MALE,43,Incarcerated,,INDETERMINATE,0,ALBERTA,DIVORCED,CHRISTIAN & MIS
12455,METIS,Indigenous,MALE,31,Incarcerated,,DETERMINATE,1157,ONTARIO,NOT DETERMINED,CHRI NON SPEC
12456,WHITE,Non Indigenous,MALE,67,Supervised,SR,DETERMINATE,1066,NEW BRUNSWICK,WIDOW(ER),BAPTIST
12457,METIS,Indigenous,MALE,30,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,OTHER
12458,WHITE,Non Indigenous,MALE,40,Supervised,FP,DETERMINATE,3106,BRITISH COLUMBIA,SINGLE,BUDDHIST
12459,BLACK,Non Indigenous,MALE,40,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,CHRI NON SPEC
12460,NORTH AMERICAN,Indigenous,MALE,42,Supervised,FP,INDETERMINATE,0,QUEBEC,MARRIED,OTHER
12461,WHITE,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,947,ALBERTA,SINGLE,NONE
12462,WHITE,Non Indigenous,MALE,38,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,COMMON LAW,CHRISTIAN & MIS
12463,BLACK,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,2576,ONTARIO,SINGLE,CHRI NON SPEC
12464,SOUTH ASIAN,Non Indigenous,MALE,58,Supervised,SR,DETERMINATE,3928,ONTARIO,MARRIED,CHRISTIAN REFOR
12465,METIS,Indigenous,MALE,65,Supervised,SR,DETERMINATE,762,ALBERTA,SINGLE,CATHOLIC - ROMA
12466,WHITE,Non Indigenous,MALE,73,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,CATH NON-SPEC
12467,WHITE,Non Indigenous,MALE,41,Incarcerated,,DETERMINATE,731,ALBERTA,DIVORCED,CHRI NON SPEC
12468,WHITE,Non Indigenous,MALE,52,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,MUSLIM
12469,NORTH AMERICAN,Indigenous,MALE,24,Incarcerated,,DETERMINATE,2191,ALBERTA,SINGLE,NATIVE SPIRITUA
12470,WHITE,Non Indigenous,MALE,61,Incarcerated,,INDETERMINATE,0,QUEBEC,UNKNOWN,PROT NON-SPEC
12471,NORTH AMERICAN,Indigenous,MALE,20,Incarcerated,,DETERMINATE,4567,NOVA SCOTIA,SINGLE,CATH NON-SPEC
12472,WHITE,Non Indigenous,MALE,68,Incarcerated,,DETERMINATE,6062,QUEBEC,SINGLE,CATH NON-SPEC
12473,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,1065,ALBERTA,COMMON LAW,NONE
12474,WHITE,Non Indigenous,MALE,42,Incarcerated,,DETERMINATE,1735,ALBERTA,COMMON LAW,CATHOLIC - ROMA
12475,WHITE,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,4077,QUEBEC,COMMON LAW,MAHAYANA BUDD
12476,NORTH AMERICAN,Indigenous,MALE,24,Incarcerated,,DETERMINATE,851,NEW BRUNSWICK,SINGLE,NONE
12477,WHITE,Non Indigenous,MALE,43,Supervised,SR,DETERMINATE,2011,ALBERTA,SEPARATED,NONE
12478,WHITE,Non Indigenous,MALE,53,Incarcerated,,DETERMINATE,9022,QUEBEC,SEPARATED,CATH NON-SPEC
12479,WHITE,Non Indigenous,MALE,45,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,CATHOLIC - ROMA
12480,NORTH AMERICAN,Indigenous,FEMALE,37,Supervised,DP,DETERMINATE,1399,BRITISH COLUMBIA,MARRIED,NATIVE SPIRITUA
12481,BLACK,Non Indigenous,MALE,28,Supervised,FP,DETERMINATE,1096,ALBERTA,COMMON LAW,CHRI NON SPEC
12482,WHITE,Non Indigenous,MALE,45,Supervised,DP,DETERMINATE,730,BRITISH COLUMBIA,SINGLE,PROT NON-SPEC
12483,LATIN AMERICAN,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,1096,ONTARIO,UNKNOWN,
12484,WHITE,Non Indigenous,MALE,56,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,WICCA
12485,NORTH AMERICAN,Indigenous,MALE,32,Supervised,SR,DETERMINATE,732,ONTARIO,COMMON LAW,NATIVE SPIRITUA
12486,NORTH AMERICAN,Indigenous,MALE,33,Incarcerated,,DETERMINATE,731,ONTARIO,COMMON LAW,NATIVE SPIRITUA
12487,METIS,Indigenous,MALE,49,Supervised,FP,INDETERMINATE,0,SASKATCHEWAN,SINGLE,ATHEIST
12488,METIS,Indigenous,MALE,31,Incarcerated,,DETERMINATE,807,ALBERTA,COMMON LAW,NONE
12489,WHITE,Non Indigenous,MALE,66,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,MARRIED,CATH NON-SPEC
12490,METIS,Indigenous,MALE,65,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,PROT NON-SPEC
12491,WHITE,Non Indigenous,MALE,21,Supervised,SR,DETERMINATE,976,MANITOBA,SINGLE,NONE
12492,WHITE,Non Indigenous,MALE,82,Supervised,FP,DETERMINATE,2191,ONTARIO,WIDOW(ER),ANGLICAN(EPIS.
12493,SOUTH ASIAN,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,1766,BRITISH COLUMBIA,SINGLE,SIKH
12494,ARAB,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,1461,QUEBEC,DIVORCED,ATHEIST
12495,WHITE,Non Indigenous,MALE,42,Incarcerated,,DETERMINATE,1097,ONTARIO,SINGLE,MUSLIM
12496,WHITE,Non Indigenous,MALE,46,Supervised,SR,DETERMINATE,1645,QUEBEC,SINGLE,CATH NON-SPEC
12497,METIS,Indigenous,MALE,60,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
12498,WHITE,Non Indigenous,MALE,65,Supervised,LTSO,DETERMINATE,1552,QUEBEC,COMMON LAW,CATH NON-SPEC
12499,ARAB/WEST ASIAN,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,1414,ALBERTA,MARRIED,MUSLIM
12500,ASIAN-SOUTH,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,2618,ALBERTA,SINGLE,NONE
12501,WHITE,Non Indigenous,MALE,68,Supervised,FP,DETERMINATE,852,QUEBEC,MARRIED,CATH NON-SPEC
12502,NORTH AMERICAN,Indigenous,MALE,28,Incarcerated,,DETERMINATE,1886,ONTARIO,SINGLE,NATIVE SPIRITUA
12503,S. E. ASIAN,Non Indigenous,MALE,27,Supervised,DP,DETERMINATE,2344,ONTARIO,SINGLE,BUDDHIST
12504,WHITE,Non Indigenous,MALE,66,Incarcerated,,INDETERMINATE,0,MANITOBA,SINGLE,CATH NON-SPEC
12505,WHITE,Non Indigenous,MALE,46,Incarcerated,,DETERMINATE,822,QUEBEC,SINGLE,CATH NON-SPEC
12506,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,1461,ONTARIO,SINGLE,NONE
12507,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,970,BRITISH COLUMBIA,COMMON LAW,NOT STATED
12508,NORTH AMERICAN,Indigenous,MALE,52,Supervised,FP,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
12509,ASIAN-SOUTH,Non Indigenous,MALE,30,Supervised,SR,DETERMINATE,731,ONTARIO,SINGLE,CHRI NON SPEC
12510,BLACK,Non Indigenous,MALE,49,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,RASTAFARIAN
12511,WHITE,Non Indigenous,MALE,72,Supervised,FP,INDETERMINATE,0,QUEBEC,SEPARATED,CATH NON-SPEC
12512,WHITE,Non Indigenous,MALE,41,Incarcerated,,DETERMINATE,3351,ALBERTA,SINGLE,BAPTIST
12513,WHITE,Non Indigenous,MALE,66,Incarcerated,,DETERMINATE,1644,QUEBEC,SINGLE,CATH NON-SPEC
12514,WHITE,Non Indigenous,MALE,52,Supervised,FP,DETERMINATE,731,ALBERTA,MARRIED,CHRI NON SPEC
12515,WHITE,Non Indigenous,MALE,47,Incarcerated,,DETERMINATE,1493,BRITISH COLUMBIA,SINGLE,NONE
12516,WHITE,Non Indigenous,MALE,77,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
12517,WHITE,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,1096,ONTARIO,UNKNOWN,
12518,WHITE,Non Indigenous,FEMALE,49,Incarcerated,,DETERMINATE,732,ONTARIO,SINGLE,PROT NON-SPEC
12519,WHITE,Non Indigenous,MALE,57,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,CATH NON-SPEC
12520,WHITE,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,2765,ONTARIO,COMMON LAW,NONE
12521,BLACK,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,791,ALBERTA,SINGLE,MUSLIM
12522,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,1369,QUEBEC,SINGLE,CATH NON-SPEC
12523,BLACK,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,1826,ONTARIO,SINGLE,CHRI NON SPEC
12524,WHITE,Non Indigenous,MALE,20,Incarcerated,,DETERMINATE,780,ALBERTA,SINGLE,NOT STATED
12525,WHITE,Non Indigenous,MALE,26,Supervised,SR,DETERMINATE,1354,SASKATCHEWAN,SINGLE,NOT STATED
12526,WHITE,Non Indigenous,FEMALE,59,Supervised,FP,INDETERMINATE,0,ONTARIO,MARRIED,PROT NON-SPEC
12527,WHITE,Non Indigenous,MALE,58,Supervised,LTSO,DETERMINATE,2191,BRITISH COLUMBIA,DIVORCED,SEVENTH DAY ADV
12528,WHITE,Non Indigenous,MALE,61,Supervised,FP,INDETERMINATE,0,QUEBEC,SEPARATED,CATH NON-SPEC
12529,WHITE,Non Indigenous,MALE,51,Incarcerated,,DETERMINATE,1614,ONTARIO,COMMON LAW,CATHOLIC - ROMA
12530,WHITE,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,2008,ONTARIO,COMMON LAW,
12531,WHITE,Non Indigenous,MALE,75,Incarcerated,,DETERMINATE,3287,ONTARIO,MARRIED,CATHOLIC - ROMA
12532,WHITE,Non Indigenous,MALE,51,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,CATHOLIC - ROMA
12533,NORTH AMERICAN,Indigenous,MALE,35,Incarcerated,,DETERMINATE,10957,MANITOBA,SINGLE,NONE
12534,SUB-SAHARA AFRI,Non Indigenous,MALE,25,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,COMMON LAW,ANGLICAN(EPIS.
12535,WHITE,Non Indigenous,FEMALE,36,Supervised,FP,DETERMINATE,731,ALBERTA,DIVORCED,
12536,NORTH AMERICAN,Indigenous,MALE,51,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,NATIVE SPIRITUA
12537,BLACK,Non Indigenous,MALE,37,Supervised,SR,DETERMINATE,1445,ALBERTA,MARRIED,NOT STATED
12538,NORTH AMERICAN,Indigenous,MALE,33,Incarcerated,,DETERMINATE,5296,SASKATCHEWAN,SEPARATED,CATHOLIC - ROMA
12539,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,6280,ALBERTA,COMMON LAW,NONE
12540,NORTH AMERICAN,Indigenous,FEMALE,44,Supervised,SR,DETERMINATE,732,SASKATCHEWAN,UNKNOWN,
12541,BLACK,Non Indigenous,MALE,30,Supervised,DP,DETERMINATE,1017,QUEBEC,COMMON LAW,CATH NON-SPEC
12542,UNABLE SPECIFY,Non Indigenous,MALE,31,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NOT STATED
12543,BLACK,Non Indigenous,MALE,41,Supervised,DP,DETERMINATE,3531,ONTARIO,COMMON LAW,RASTAFARIAN
12544,WHITE,Non Indigenous,MALE,65,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
12545,WHITE,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,2541,BRITISH COLUMBIA,COMMON LAW,NONE
12546,WHITE,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,1385,BRITISH COLUMBIA,COMMON LAW,CATH NON-SPEC
12547,METIS,Indigenous,MALE,38,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,INDEPEND SPIRIT
12548,METIS,Indigenous,MALE,48,Supervised,SR,DETERMINATE,1642,QUEBEC,COMMON LAW,CATH NON-SPEC
12549,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,976,ONTARIO,COMMON LAW,CHRI NON SPEC
12550,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,730,NOVA SCOTIA,COMMON LAW,CATH NON-SPEC
12551,ARAB/WEST ASIAN,Non Indigenous,MALE,52,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,MARRIED,MUSLIM
12552,WHITE,Non Indigenous,MALE,57,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,DIVORCED,PROT NON-SPEC
12553,WHITE,Non Indigenous,MALE,57,Supervised,FP,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
12554,ASI-E/SOUTHEAST,Non Indigenous,MALE,61,Supervised,DP,DETERMINATE,912,ONTARIO,MARRIED,BUDDHIST
12555,WHITE,Non Indigenous,MALE,27,Supervised,SR,DETERMINATE,732,ONTARIO,SINGLE,NONE
12556,WHITE,Non Indigenous,MALE,72,Supervised,SR,DETERMINATE,1461,QUEBEC,SINGLE,CATH NON-SPEC
12557,S. E. ASIAN,Non Indigenous,MALE,35,Supervised,FP,DETERMINATE,2922,ALBERTA,SINGLE,CATHOLIC - ROMA
12558,WHITE,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,765,ALBERTA,DIVORCED,
12559,WHITE,Non Indigenous,MALE,51,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NONE
12560,WHITE,Non Indigenous,MALE,26,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,CATH NON-SPEC
12561,WHITE,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,916,NEW BRUNSWICK,SINGLE,CATH NON-SPEC
12562,INUIT,Indigenous,MALE,50,Supervised,LTSO,DETERMINATE,2373,SASKATCHEWAN,COMMON LAW,ANGLICAN(EPIS.
12563,ARAB/WEST ASIAN,Non Indigenous,MALE,47,Incarcerated,,DETERMINATE,3288,ONTARIO,SEPARATED,SIKH
12564,WHITE,Non Indigenous,MALE,37,Supervised,DP,DETERMINATE,1400,BRITISH COLUMBIA,MARRIED,MUSLIM
12565,WHITE,Non Indigenous,MALE,69,Supervised,FP,DETERMINATE,973,QUEBEC,DIVORCED,CATH NON-SPEC
12566,WHITE,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,1429,ALBERTA,COMMON LAW,NONE
12567,METIS,Indigenous,MALE,50,Incarcerated,,DETERMINATE,8296,NOVA SCOTIA,SINGLE,NOT STATED
12568,NORTH AMERICAN,Indigenous,MALE,27,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,COMMON LAW,NATIVE SPIRITUA
12569,WHITE,Non Indigenous,MALE,23,Supervised,SR,DETERMINATE,732,NOVA SCOTIA,SINGLE,
12570,METIS,Indigenous,MALE,34,Incarcerated,,DETERMINATE,1461,ALBERTA,DIVORCED,CHRI NON SPEC
12571,WHITE,Non Indigenous,MALE,50,Incarcerated,,DETERMINATE,1735,QUEBEC,SINGLE,CATH NON-SPEC
12572,BLACK,Non Indigenous,MALE,32,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CHRI NON SPEC
12573,WHITE,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,1461,ALBERTA,SINGLE,NONE
12574,WHITE,Non Indigenous,MALE,47,Supervised,SR,DETERMINATE,731,PRINCE EDWARD ISLAND,COMMON LAW,CATHOLIC - ROMA
12575,WHITE,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,1096,ALBERTA,UNKNOWN,
12576,WHITE,Non Indigenous,MALE,49,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,COMMON LAW,NONE
12577,WHITE,Non Indigenous,MALE,31,Supervised,DP,DETERMINATE,822,ALBERTA,MARRIED,NONE
12578,WHITE,Non Indigenous,MALE,55,Incarcerated,,DETERMINATE,3896,QUEBEC,COMMON LAW,CATH NON-SPEC
12579,WHITE,Non Indigenous,FEMALE,29,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
12580,WHITE,Non Indigenous,MALE,20,Incarcerated,,DETERMINATE,1454,NOVA SCOTIA,COMMON LAW,NOT STATED
12581,WHITE,Non Indigenous,MALE,59,Incarcerated,,DETERMINATE,3014,QUEBEC,SINGLE,CATH NON-SPEC
12582,WHITE,Non Indigenous,MALE,46,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,MUSLIM
12583,METIS,Indigenous,MALE,28,Incarcerated,,DETERMINATE,1106,ALBERTA,COMMON LAW,NONE
12584,NORTH AMERICAN,Indigenous,MALE,36,Incarcerated,,DETERMINATE,2345,ALBERTA,SINGLE,NONE
12585,WHITE,Non Indigenous,MALE,61,Supervised,FP,DETERMINATE,915,QUEBEC,SINGLE,CATH NON-SPEC
12586,NORTH AMERICAN,Indigenous,MALE,26,Incarcerated,,DETERMINATE,2278,SASKATCHEWAN,UNKNOWN,
12587,ASIAN-SOUTH,Non Indigenous,MALE,36,Incarcerated,,DETERMINATE,1206,ONTARIO,DIVORCED,CHRI NON SPEC
12588,NORTH AMERICAN,Indigenous,MALE,77,Incarcerated,,INDETERMINATE,0,ALBERTA,WIDOW(ER),CATHOLIC - ROMA
12589,WHITE,Non Indigenous,FEMALE,26,Incarcerated,,DETERMINATE,1096,ONTARIO,SINGLE,CHRI NON SPEC
12590,INUIT,Indigenous,MALE,32,Incarcerated,,DETERMINATE,1279,QUEBEC,UNKNOWN,CATH NON-SPEC
12591,WHITE,Non Indigenous,MALE,54,Incarcerated,,DETERMINATE,1422,BRITISH COLUMBIA,SINGLE,CATH NON-SPEC
12592,NORTH AMERICAN,Indigenous,FEMALE,33,Supervised,DP,DETERMINATE,4383,BRITISH COLUMBIA,COMMON LAW,CHRISTIAN REFOR
12593,WHITE,Non Indigenous,MALE,65,Incarcerated,,DETERMINATE,1461,QUEBEC,DIVORCED,CATH NON-SPEC
12594,WHITE,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,822,ALBERTA,COMMON LAW,NONE
12595,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,1095,ONTARIO,UNKNOWN,
12596,WHITE,Non Indigenous,FEMALE,50,Supervised,FP,DETERMINATE,731,QUEBEC,COMMON LAW,CATH NON-SPEC
12597,NORTH AMERICAN,Indigenous,MALE,32,Incarcerated,,DETERMINATE,2770,MANITOBA,SINGLE,NATIVE SPIRITUA
12598,LATIN AMERICAN,Non Indigenous,FEMALE,62,Supervised,FP,DETERMINATE,1826,ONTARIO,DIVORCED,PENTECOSTAL (4
12599,WHITE,Non Indigenous,MALE,51,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,CATH NON-SPEC
12600,WHITE,Non Indigenous,MALE,30,Incarcerated,,DETERMINATE,1256,SASKATCHEWAN,SINGLE,CHRI NON SPEC
12601,CHINESE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,6574,BRITISH COLUMBIA,MARRIED,NONE
12602,S. E. ASIAN,Non Indigenous,MALE,31,Supervised,FP,DETERMINATE,1644,ALBERTA,COMMON LAW,BUDDHIST
12603,WHITE,Non Indigenous,MALE,32,Supervised,FP,DETERMINATE,731,NEW BRUNSWICK,SINGLE,CATHOLIC - ROMA
12604,WHITE,Non Indigenous,MALE,59,Incarcerated,,DETERMINATE,731,ONTARIO,SINGLE,CATH NON-SPEC
12605,WHITE,Non Indigenous,MALE,29,Supervised,SR,DETERMINATE,731,QUEBEC,COMMON LAW,NONE
12606,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,2191,SASKATCHEWAN,SINGLE,CHRI NON SPEC
12607,WHITE,Non Indigenous,MALE,53,Incarcerated,,INDETERMINATE,0,QUEBEC,MARRIED,CATH NON-SPEC
12608,WHITE,Non Indigenous,MALE,42,Supervised,FP,DETERMINATE,2069,QUEBEC,MARRIED,CATH NON-SPEC
12609,S. E. ASIAN,Non Indigenous,MALE,33,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,WIDOW(ER),SIKH
12610,NORTH AMERICAN,Indigenous,MALE,21,Incarcerated,,DETERMINATE,731,ONTARIO,SINGLE,NATIVE SPIRITUA
12611,SOUTH ASIAN,Non Indigenous,MALE,42,Supervised,FP,DETERMINATE,2922,BRITISH COLUMBIA,MARRIED,NONE
12612,WHITE,Non Indigenous,MALE,41,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SEPARATED,CHRI NON SPEC
12613,METIS,Indigenous,FEMALE,25,Supervised,SR,DETERMINATE,731,ALBERTA,COMMON LAW,
12614,NORTH AMERICAN,Indigenous,MALE,50,Supervised,SR,DETERMINATE,1216,ALBERTA,SINGLE,NATIVE SPIRITUA
12615,WHITE,Non Indigenous,FEMALE,29,Supervised,SR,DETERMINATE,775,ALBERTA,COMMON LAW,CATHOLIC - ROMA
12616,WHITE,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,3398,BRITISH COLUMBIA,SINGLE,CATH NON-SPEC
12617,METIS,Indigenous,MALE,36,Incarcerated,,DETERMINATE,2557,ALBERTA,COMMON LAW,BUDDHIST
12618,ASI-E/SOUTHEAST,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,820,BRITISH COLUMBIA,SINGLE,SIKH
12619,WHITE,Non Indigenous,MALE,45,Incarcerated,,INDETERMINATE,0,NOVA SCOTIA,SEPARATED,ATHEIST
12620,WHITE,Non Indigenous,MALE,46,Supervised,FP,DETERMINATE,5325,QUEBEC,MARRIED,CATH NON-SPEC
12621,WHITE,Non Indigenous,MALE,73,Incarcerated,,DETERMINATE,1058,NEW BRUNSWICK,COMMON LAW,MORMON (LATTER
12622,FILIPINO,Non Indigenous,MALE,51,Incarcerated,,DETERMINATE,899,MANITOBA,SINGLE,CATHOLIC - ROMA
12623,WHITE,Non Indigenous,MALE,26,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,NONE
12624,,Non Indigenous,MALE,41,Incarcerated,,DETERMINATE,1774,QUEBEC,UNKNOWN,
12625,NORTH AMERICAN,Indigenous,MALE,22,Incarcerated,,DETERMINATE,943,SASKATCHEWAN,SINGLE,
12626,WHITE,Non Indigenous,MALE,72,Incarcerated,,DETERMINATE,4135,ALBERTA,MARRIED,UNITED CHURCH
12627,WHITE,Non Indigenous,MALE,26,Supervised,SR,DETERMINATE,2192,NOVA SCOTIA,COMMON LAW,NOT STATED
12628,MULTIRAC/ETHNIC,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,1857,ALBERTA,COMMON LAW,NONE
12629,WHITE,Non Indigenous,MALE,50,Incarcerated,,DETERMINATE,2343,QUEBEC,COMMON LAW,CATH NON-SPEC
12630,WHITE,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,1642,BRITISH COLUMBIA,COMMON LAW,NONE
12631,WHITE,Non Indigenous,MALE,26,Supervised,SR,DETERMINATE,731,ONTARIO,SINGLE,CATH NON-SPEC
12632,METIS,Indigenous,MALE,34,Supervised,FP,DETERMINATE,4585,BRITISH COLUMBIA,SINGLE,NATIVE SPIRITUA
12633,BLACK,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,1461,ONTARIO,COMMON LAW,CATHOLIC - ROMA
12634,LATIN AMERICAN,Non Indigenous,MALE,36,Supervised,SR,DETERMINATE,1461,ALBERTA,COMMON LAW,CATHOLIC - ROMA
12635,WHITE,Non Indigenous,FEMALE,47,Incarcerated,,DETERMINATE,1934,ONTARIO,SINGLE,ANGLICAN(EPIS.
12636,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,1096,QUEBEC,MARRIED,CATH NON-SPEC
12637,NORTH AMERICAN,Indigenous,MALE,34,Incarcerated,,DETERMINATE,1643,ONTARIO,COMMON LAW,NATIVE SPIRITUA
12638,NORTH AMERICAN,Indigenous,MALE,51,Incarcerated,,DETERMINATE,1035,BRITISH COLUMBIA,DIVORCED,CHRI NON SPEC
12639,S. E. ASIAN,Non Indigenous,MALE,29,Supervised,DP,DETERMINATE,914,ALBERTA,SINGLE,CATHOLIC - ROMA
12640,EURO.-WESTERN,Non Indigenous,MALE,36,Supervised,SR,DETERMINATE,1110,BRITISH COLUMBIA,COMMON LAW,CATH NON-SPEC
12641,WHITE,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,971,QUEBEC,SINGLE,CATH NON-SPEC
12642,CHINESE,Non Indigenous,MALE,28,Supervised,SR,DETERMINATE,731,ALBERTA,SINGLE,BUDDHIST
12643,BLACK,Non Indigenous,MALE,46,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,BAPTIST
12644,BLACK,Non Indigenous,MALE,24,Supervised,SR,DETERMINATE,1749,ONTARIO,SINGLE,MUSLIM
12645,WHITE,Non Indigenous,MALE,63,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,DIVORCED,OTHER
12646,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,6261,BRITISH COLUMBIA,SINGLE,SALVATION ARMY
12647,WHITE,Non Indigenous,MALE,63,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,WIDOW(ER),CATH NON-SPEC
12648,BLACK,Non Indigenous,MALE,42,Incarcerated,,DETERMINATE,1734,MANITOBA,SINGLE,NONE
12649,WHITE,Non Indigenous,MALE,24,Supervised,DP,DETERMINATE,792,MANITOBA,COMMON LAW,NONE
12650,WHITE,Non Indigenous,MALE,53,Incarcerated,,DETERMINATE,1857,QUEBEC,COMMON LAW,CATH NON-SPEC
12651,WHITE,Non Indigenous,MALE,63,Supervised,DP,INDETERMINATE,0,ONTARIO,DIVORCED,JUDAISM
12652,WHITE,Non Indigenous,MALE,63,Supervised,FP,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
12653,WHITE,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,2789,QUEBEC,COMMON LAW,CATH NON-SPEC
12654,WHITE,Non Indigenous,MALE,30,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
12655,WHITE,Non Indigenous,MALE,49,Supervised,FP,INDETERMINATE,0,NEW BRUNSWICK,SEPARATED,CATH NON-SPEC
12656,WHITE,Non Indigenous,MALE,50,Incarcerated,,DETERMINATE,1278,ALBERTA,COMMON LAW,CATH NON-SPEC
12657,WHITE,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,8473,QUEBEC,COMMON LAW,CATH NON-SPEC
12658,ARAB/WEST ASIAN,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,1278,QUEBEC,MARRIED,MUSLIM
12659,NORTH AMERICAN,Indigenous,MALE,40,Incarcerated,,DETERMINATE,3652,BRITISH COLUMBIA,SINGLE,NATIVE SPIRITUA
