Number,Race,Race Grouping,Gender,Age,Incarcerated/Supervised,Supervision Type,Sentence Type,Aggregate Sentence Length,Province,Marital Status,Religion
9309,ARAB/WEST ASIAN,Non Aboriginal,MALE,25,Incarcerated,,DETERMINATE,1826,QUEBEC,SINGLE,MUSLIM
9310,,Non Aboriginal,MALE,22,Incarcerated,,DETERMINATE,910,SASKATCHEWAN,SINGLE,
9311,WHITE,Non Aboriginal,MALE,49,Incarcerated,,DETERMINATE,2875,ALBERTA,SINGLE,NOT STATED
9312,WHITE,Non Aboriginal,FEMALE,25,Supervised,DP,DETERMINATE,1280,SASKATCHEWAN,SINGLE,
9313,WHITE,Non Aboriginal,MALE,52,Incarcerated,,DETERMINATE,2311,SASKATCHEWAN,SINGLE,JUDAISM
9314,WHITE,Non Aboriginal,MALE,23,Supervised,SR,DETERMINATE,1115,ALBERTA,COMMON LAW,NONE
9315,METIS,Aboriginal,MALE,31,Supervised,SR-RES,DETERMINATE,5323,ALBERTA,SINGLE,CHRI NON SPEC
9316,UNABLE SPECIFY,Non Aboriginal,MALE,27,Supervised,SR,DETERMINATE,1236,ALBERTA,SINGLE,PROT NON-SPEC
9317,BLACK,Non Aboriginal,MALE,49,Incarcerated,,DETERMINATE,2892,ALBERTA,SEPARATED,METHODIST CHRIS
9318,FIRST NATIONS,Aboriginal,MALE,24,Supervised,SR,DETERMINATE,866,MANITOBA,SINGLE,NATIVE SPIRITUA
9319,WHITE,Non Aboriginal,MALE,54,Incarcerated,,DETERMINATE,1127,ALBERTA,DIVORCED,CATHOLIC - ROMA
9320,FIRST NATIONS,Aboriginal,MALE,28,Supervised,SR,DETERMINATE,1132,MANITOBA,COMMON LAW,CHRI NON SPEC
9321,WHITE,Non Aboriginal,MALE,23,Incarcerated,,DETERMINATE,1095,SASKATCHEWAN,SINGLE,NOT STATED
9322,METIS,Aboriginal,MALE,51,Incarcerated,,INDETERMINATE,0,QUEBEC,DIVORCED,CATH NON-SPEC
9323,INUIT,Aboriginal,MALE,25,Incarcerated,,DETERMINATE,1841,QUEBEC,COMMON LAW,CATH NON-SPEC
9324,WHITE,Non Aboriginal,MALE,35,Supervised,SR-RES,DETERMINATE,1842,QUEBEC,COMMON LAW,CATH NON-SPEC
9325,WHITE,Non Aboriginal,MALE,22,Supervised,SR,DETERMINATE,1826,QUEBEC,COMMON LAW,CATH NON-SPEC
9326,WHITE,Non Aboriginal,MALE,29,Supervised,SR,DETERMINATE,2970,QUEBEC,SINGLE,CATH NON-SPEC
9327,WHITE,Non Aboriginal,MALE,32,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,BUDDHIST
9328,WHITE,Non Aboriginal,MALE,56,Supervised,FP,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
9329,WHITE,Non Aboriginal,MALE,31,Incarcerated,,DETERMINATE,730,QUEBEC,SINGLE,CATH NON-SPEC
9330,WHITE,Non Aboriginal,MALE,56,Incarcerated,,INDETERMINATE,0,QUEBEC,DIVORCED,NONE
9331,WHITE,Non Aboriginal,MALE,34,Supervised,DP,INDETERMINATE,0,QUEBEC,SINGLE,CATHOLIC - ROMA
9332,WHITE,Non Aboriginal,MALE,40,Supervised,SR,DETERMINATE,838,QUEBEC,SINGLE,CATH NON-SPEC
9333,WHITE,Non Aboriginal,MALE,52,Supervised,FP,DETERMINATE,1461,QUEBEC,COMMON LAW,CATH NON-SPEC
9334,ARAB,Non Aboriginal,MALE,19,Incarcerated,,DETERMINATE,2778,QUEBEC,SINGLE,MUSLIM
9335,WHITE,Non Aboriginal,MALE,75,Supervised,FP,DETERMINATE,1887,QUEBEC,SINGLE,CATH NON-SPEC
9336,WHITE,Non Aboriginal,MALE,26,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
9337,INUIT,Aboriginal,MALE,38,Supervised,SR,DETERMINATE,1096,QUEBEC,COMMON LAW,ANGLICAN(EPIS.
9338,WHITE,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,911,QUEBEC,SINGLE,CATH NON-SPEC
9339,WHITE,Non Aboriginal,MALE,39,Incarcerated,,DETERMINATE,1277,QUEBEC,SINGLE,CATH NON-SPEC
9340,WHITE,Non Aboriginal,MALE,43,Incarcerated,,DETERMINATE,1004,QUEBEC,COMMON LAW,CATH NON-SPEC
9341,WHITE,Non Aboriginal,MALE,67,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
9342,WHITE,Non Aboriginal,MALE,65,Incarcerated,,DETERMINATE,731,QUEBEC,SEPARATED,CATH NON-SPEC
9343,WHITE,Non Aboriginal,MALE,66,Supervised,DP,DETERMINATE,730,QUEBEC,DIVORCED,CATH NON-SPEC
9344,METIS,Aboriginal,MALE,45,Incarcerated,,DETERMINATE,912,QUEBEC,COMMON LAW,CHRISTIAN REFOR
9345,WHITE,Non Aboriginal,MALE,65,Incarcerated,,DETERMINATE,4138,QUEBEC,DIVORCED,CATH NON-SPEC
9346,WHITE,Non Aboriginal,MALE,55,Incarcerated,,DETERMINATE,2861,ALBERTA,COMMON LAW,NOT STATED
9347,METIS,Aboriginal,MALE,48,Incarcerated,,DETERMINATE,3167,ALBERTA,SINGLE,OTHER
9348,WHITE,Non Aboriginal,MALE,32,Supervised,FP,DETERMINATE,1277,ALBERTA,MARRIED,CATH NON-SPEC
9349,INUIT,Aboriginal,MALE,55,Incarcerated,,DETERMINATE,2738,ALBERTA,SEPARATED,NOT STATED
9350,WHITE,Non Aboriginal,MALE,33,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,CATH NON-SPEC
9351,FIRST NATIONS,Aboriginal,MALE,37,Incarcerated,,DETERMINATE,1004,ALBERTA,SINGLE,NOT STATED
9352,WHITE,Non Aboriginal,MALE,32,Incarcerated,,DETERMINATE,811,MANITOBA,DIVORCED,CATHOLIC - ROMA
9353,ARAB/WEST ASIAN,Non Aboriginal,MALE,45,Incarcerated,,DETERMINATE,2557,SASKATCHEWAN,SINGLE,MUSLIM
9354,WHITE,Non Aboriginal,MALE,50,Incarcerated,,INDETERMINATE,0,ALBERTA,COMMON LAW,BUDDHIST
9355,WHITE,Non Aboriginal,MALE,53,Incarcerated,,DETERMINATE,1826,MANITOBA,SINGLE,NONE
9356,FIRST NATIONS,Aboriginal,MALE,39,Incarcerated,,DETERMINATE,1035,SASKATCHEWAN,SINGLE,NATIVE SPIRITUA
9357,WHITE,Non Aboriginal,MALE,62,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
9358,WHITE,Non Aboriginal,MALE,71,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
9359,WHITE,Non Aboriginal,MALE,56,Supervised,FP,INDETERMINATE,0,QUEBEC,SINGLE,BUDDHIST
9360,WHITE,Non Aboriginal,MALE,49,Incarcerated,,DETERMINATE,731,QUEBEC,SINGLE,CATH NON-SPEC
9361,WHITE,Non Aboriginal,MALE,51,Supervised,DP,DETERMINATE,821,QUEBEC,COMMON LAW,CATH NON-SPEC
9362,WHITE,Non Aboriginal,MALE,35,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
9363,WHITE,Non Aboriginal,MALE,27,Incarcerated,,DETERMINATE,730,QUEBEC,COMMON LAW,CATH NON-SPEC
9364,FIRST NATIONS,Aboriginal,MALE,30,Incarcerated,,DETERMINATE,1461,QUEBEC,COMMON LAW,NONE
9365,WHITE,Non Aboriginal,MALE,35,Incarcerated,,DETERMINATE,1553,QUEBEC,COMMON LAW,CATH NON-SPEC
9366,WHITE,Non Aboriginal,MALE,43,Supervised,SR,DETERMINATE,3897,QUEBEC,SINGLE,CATH NON-SPEC
9367,WHITE,Non Aboriginal,MALE,68,Incarcerated,,DETERMINATE,3287,QUEBEC,DIVORCED,CATH NON-SPEC
9368,WHITE,Non Aboriginal,MALE,39,Incarcerated,,DETERMINATE,2314,QUEBEC,SINGLE,CATH NON-SPEC
9369,WHITE,Non Aboriginal,MALE,45,Supervised,DP,DETERMINATE,1341,QUEBEC,SINGLE,CATH NON-SPEC
9370,WHITE,Non Aboriginal,MALE,58,Supervised,DP,DETERMINATE,912,QUEBEC,SINGLE,CATH NON-SPEC
9371,BLACK,Non Aboriginal,MALE,40,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,RASTAFARIAN
9372,WHITE,Non Aboriginal,MALE,36,Incarcerated,,DETERMINATE,3858,QUEBEC,COMMON LAW,CATH NON-SPEC
9373,WHITE,Non Aboriginal,MALE,46,Supervised,SR,DETERMINATE,943,QUEBEC,COMMON LAW,CATH NON-SPEC
9374,WHITE,Non Aboriginal,MALE,43,Supervised,SR-RES,DETERMINATE,2495,QUEBEC,SINGLE,CATH NON-SPEC
9375,WHITE,Non Aboriginal,MALE,72,Incarcerated,,DETERMINATE,911,QUEBEC,MARRIED,CATH NON-SPEC
9376,WHITE,Non Aboriginal,MALE,41,Supervised,SR,DETERMINATE,731,QUEBEC,SINGLE,CATH NON-SPEC
9377,BLACK,Non Aboriginal,MALE,39,Incarcerated,,DETERMINATE,1977,QUEBEC,COMMON LAW,RASTAFARIAN
9378,WHITE,Non Aboriginal,MALE,61,Incarcerated,,DETERMINATE,3288,QUEBEC,DIVORCED,CATH NON-SPEC
9379,METIS,Aboriginal,MALE,48,Incarcerated,,DETERMINATE,2776,QUEBEC,COMMON LAW,CATH NON-SPEC
9380,FIRST NATIONS,Aboriginal,MALE,23,Incarcerated,,DETERMINATE,2192,MANITOBA,SINGLE,SEVENTH DAY ADV
9381,ASI-E/SOUTHEAST,Non Aboriginal,MALE,55,Supervised,FP,DETERMINATE,913,SASKATCHEWAN,SINGLE,BUDDHIST
9382,S. E. ASIAN,Non Aboriginal,MALE,32,Supervised,SR,DETERMINATE,913,SASKATCHEWAN,SINGLE,BUDDHIST
9383,FIRST NATIONS,Aboriginal,MALE,36,Incarcerated,,DETERMINATE,3317,SASKATCHEWAN,SINGLE,NATIVE SPIRITUA
9384,WHITE,Non Aboriginal,MALE,49,Incarcerated,,DETERMINATE,1826,ALBERTA,MARRIED,CATHOLIC - ROMA
9385,,Non Aboriginal,MALE,23,Incarcerated,,DETERMINATE,911,SASKATCHEWAN,SINGLE,
9386,WHITE,Non Aboriginal,MALE,29,Incarcerated,,DETERMINATE,883,SASKATCHEWAN,COMMON LAW,ATHEIST
9387,FIRST NATIONS,Aboriginal,MALE,32,Supervised,SR-RES,DETERMINATE,963,ALBERTA,SINGLE,NONE
9388,FIRST NATIONS,Aboriginal,MALE,26,Supervised,SR,DETERMINATE,912,ALBERTA,SINGLE,NONE
9389,INUIT,Aboriginal,MALE,57,Supervised,SR-RES,DETERMINATE,1280,ALBERTA,SINGLE,PROT NON-SPEC
9390,FIRST NATIONS,Aboriginal,FEMALE,27,Incarcerated,,DETERMINATE,1003,SASKATCHEWAN,COMMON LAW,NATIVE SPIRITUA
9391,FIRST NATIONS,Aboriginal,MALE,33,Supervised,SR-RES,DETERMINATE,946,MANITOBA,SINGLE,NATIVE SPIRITUA
9392,WHITE,Non Aboriginal,MALE,32,Incarcerated,,DETERMINATE,791,ALBERTA,SINGLE,CHRI NON SPEC
9393,FIRST NATIONS,Aboriginal,MALE,67,Supervised,FP,DETERMINATE,1096,ALBERTA,MARRIED,CATHOLIC - ROMA
9394,WHITE,Non Aboriginal,MALE,39,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
9395,WHITE,Non Aboriginal,MALE,33,Supervised,DP,DETERMINATE,823,QUEBEC,SINGLE,CATH NON-SPEC
9396,WHITE,Non Aboriginal,MALE,58,Supervised,LTSO-RES,DETERMINATE,913,QUEBEC,SINGLE,CATH NON-SPEC
9397,WHITE,Non Aboriginal,MALE,54,Incarcerated,,DETERMINATE,2191,QUEBEC,SINGLE,CATH NON-SPEC
9398,BLACK,Non Aboriginal,MALE,28,Supervised,DP,DETERMINATE,1278,QUEBEC,MARRIED,MUSLIM
9399,WHITE,Non Aboriginal,MALE,63,Incarcerated,,INDETERMINATE,0,QUEBEC,MARRIED,CATH NON-SPEC
9400,BLACK,Non Aboriginal,MALE,26,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
9401,BLACK,Non Aboriginal,MALE,42,Supervised,SR,DETERMINATE,1096,QUEBEC,SINGLE,RASTAFARIAN
9402,WHITE,Non Aboriginal,FEMALE,35,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATHOLIC - ROMA
9403,WHITE,Non Aboriginal,MALE,42,Supervised,SR,DETERMINATE,1826,QUEBEC,COMMON LAW,JUDAISM
9404,WHITE,Non Aboriginal,MALE,34,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
9405,METIS,Aboriginal,MALE,45,Incarcerated,,DETERMINATE,2503,QUEBEC,COMMON LAW,CATH NON-SPEC
9406,WHITE,Non Aboriginal,MALE,25,Incarcerated,,DETERMINATE,759,QUEBEC,COMMON LAW,CATHOLIC - ROMA
9407,WHITE,Non Aboriginal,MALE,45,Incarcerated,,DETERMINATE,8311,QUEBEC,SINGLE,CATH NON-SPEC
9408,WHITE,Non Aboriginal,MALE,25,Incarcerated,,DETERMINATE,2010,QUEBEC,COMMON LAW,CATH NON-SPEC
9409,WHITE,Non Aboriginal,MALE,30,Supervised,DP,DETERMINATE,1796,QUEBEC,COMMON LAW,CATH NON-SPEC
9410,WHITE,Non Aboriginal,MALE,37,Incarcerated,,DETERMINATE,823,QUEBEC,SINGLE,CATH NON-SPEC
9411,WHITE,Non Aboriginal,MALE,44,Incarcerated,,DETERMINATE,730,QUEBEC,SINGLE,BUDDHIST
9412,WHITE,Non Aboriginal,MALE,54,Incarcerated,,DETERMINATE,4748,QUEBEC,WIDOW(ER),CATH NON-SPEC
9413,BLACK,Non Aboriginal,MALE,44,Supervised,SR-RES,DETERMINATE,3287,QUEBEC,DIVORCED,MUSLIM
9414,WHITE,Non Aboriginal,MALE,45,Incarcerated,,DETERMINATE,7158,QUEBEC,SINGLE,CATH NON-SPEC
9415,METIS,Aboriginal,MALE,58,Incarcerated,,DETERMINATE,1826,QUEBEC,WIDOW(ER),CATH NON-SPEC
9416,FIRST NATIONS,Aboriginal,MALE,34,Supervised,SR,DETERMINATE,1461,SASKATCHEWAN,SINGLE,CATH NON-SPEC
9417,WHITE,Non Aboriginal,MALE,27,Incarcerated,,DETERMINATE,1887,ALBERTA,SINGLE,
9418,WHITE,Non Aboriginal,MALE,46,Incarcerated,,DETERMINATE,822,ALBERTA,SEPARATED,
9419,WHITE,Non Aboriginal,MALE,41,Supervised,SR,DETERMINATE,1277,ALBERTA,SINGLE,CATH NON-SPEC
9420,FIRST NATIONS,Aboriginal,MALE,28,Incarcerated,,DETERMINATE,1277,SASKATCHEWAN,SINGLE,NAT SPIRIT PROT
9421,METIS,Aboriginal,MALE,22,Supervised,SR,DETERMINATE,973,SASKATCHEWAN,SINGLE,CHRI NON SPEC
9422,FIRST NATIONS,Aboriginal,MALE,27,Supervised,SR,DETERMINATE,1096,MANITOBA,SINGLE,NATIVE SPIRITUA
9423,FIRST NATIONS,Aboriginal,MALE,39,Incarcerated,,DETERMINATE,1219,ALBERTA,COMMON LAW,NATIVE SPIRITUA
9424,WHITE,Non Aboriginal,MALE,26,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,
9425,METIS,Aboriginal,MALE,31,Supervised,SR,DETERMINATE,973,ALBERTA,SINGLE,CATHOLIC - ROMA
9426,METIS,Aboriginal,MALE,33,Incarcerated,,DETERMINATE,1277,MANITOBA,COMMON LAW,NONE
9427,WHITE,Non Aboriginal,MALE,32,Incarcerated,,DETERMINATE,965,ALBERTA,SINGLE,OTHER
9428,WHITE,Non Aboriginal,MALE,53,Supervised,DP,DETERMINATE,18282,QUEBEC,COMMON LAW,CATH NON-SPEC
9429,WHITE,Non Aboriginal,MALE,42,Incarcerated,,DETERMINATE,8108,QUEBEC,COMMON LAW,CATH NON-SPEC
9430,WHITE,Non Aboriginal,MALE,64,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
9431,WHITE,Non Aboriginal,MALE,33,Incarcerated,,DETERMINATE,5113,QUEBEC,SINGLE,CATH NON-SPEC
9432,SOUTH ASIAN,Non Aboriginal,MALE,35,Supervised,FP,DETERMINATE,3653,QUEBEC,SINGLE,MUSLIM
9433,WHITE,Non Aboriginal,MALE,32,Incarcerated,,DETERMINATE,4018,QUEBEC,SINGLE,ANGLICAN(EPIS.
9434,FIRST NATIONS,Aboriginal,MALE,68,Incarcerated,,DETERMINATE,1278,QUEBEC,MARRIED,CATH NON-SPEC
9435,BLACK,Non Aboriginal,MALE,33,Supervised,SR,DETERMINATE,2323,QUEBEC,COMMON LAW,CATH NON-SPEC
9436,METIS,Aboriginal,MALE,47,Incarcerated,,DETERMINATE,914,QUEBEC,COMMON LAW,CATH NON-SPEC
9437,FIRST NATIONS,Aboriginal,MALE,49,Incarcerated,,DETERMINATE,2307,QUEBEC,SINGLE,CATHOLIC - ROMA
9438,WHITE,Non Aboriginal,MALE,42,Supervised,SR,DETERMINATE,3517,QUEBEC,COMMON LAW,CATH NON-SPEC
9439,WHITE,Non Aboriginal,MALE,66,Incarcerated,,DETERMINATE,12155,QUEBEC,MARRIED,BUDDHIST
9440,WHITE,Non Aboriginal,MALE,47,Supervised,DP,DETERMINATE,1243,QUEBEC,SINGLE,CATH NON-SPEC
9441,WHITE,Non Aboriginal,MALE,31,Incarcerated,,DETERMINATE,3652,QUEBEC,COMMON LAW,CATH NON-SPEC
9442,WHITE,Non Aboriginal,MALE,45,Supervised,SR,DETERMINATE,3287,QUEBEC,SINGLE,NONE
9443,WHITE,Non Aboriginal,MALE,47,Supervised,DP,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
9444,WHITE,Non Aboriginal,MALE,60,Incarcerated,,DETERMINATE,1614,QUEBEC,DIVORCED,CATH NON-SPEC
9445,WHITE,Non Aboriginal,MALE,38,Supervised,DP,DETERMINATE,1218,QUEBEC,COMMON LAW,CATH NON-SPEC
9446,WHITE,Non Aboriginal,MALE,23,Supervised,DP,DETERMINATE,791,QUEBEC,COMMON LAW,CATH NON-SPEC
9447,WHITE,Non Aboriginal,MALE,26,Supervised,SR-RES,DETERMINATE,1217,QUEBEC,COMMON LAW,CATH NON-SPEC
9448,WHITE,Non Aboriginal,MALE,52,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
9449,WHITE,Non Aboriginal,MALE,51,Incarcerated,,DETERMINATE,2207,QUEBEC,SINGLE,CATH NON-SPEC
9450,WHITE,Non Aboriginal,MALE,59,Incarcerated,,DETERMINATE,912,QUEBEC,SINGLE,CATH NON-SPEC
9451,BLACK,Non Aboriginal,MALE,37,Supervised,SR-RES,DETERMINATE,3834,QUEBEC,COMMON LAW,SUFIISM
9452,WHITE,Non Aboriginal,MALE,53,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
9453,WHITE,Non Aboriginal,MALE,22,Supervised,FP,DETERMINATE,1096,ALBERTA,SINGLE,CATHOLIC - ROMA
9454,FIRST NATIONS,Aboriginal,MALE,30,Incarcerated,,DETERMINATE,1461,MANITOBA,COMMON LAW,NATIVE SPIRITUA
9455,WHITE,Non Aboriginal,MALE,29,Incarcerated,,DETERMINATE,1095,ALBERTA,COMMON LAW,CATHOLIC - ROMA
9456,FIRST NATIONS,Aboriginal,MALE,37,Incarcerated,,DETERMINATE,4793,ALBERTA,SEPARATED,ATHEIST
9457,FIRST NATIONS,Aboriginal,MALE,44,Supervised,DP,DETERMINATE,1826,ALBERTA,SINGLE,ANGLICAN(EPIS.
9458,FIRST NATIONS,Aboriginal,MALE,46,Incarcerated,,DETERMINATE,4138,MANITOBA,SEPARATED,ANGLICAN(EPIS.
9459,WHITE,Non Aboriginal,MALE,43,Incarcerated,,DETERMINATE,1246,MANITOBA,DIVORCED,CHRISTIAN REFOR
9460,FIRST NATIONS,Aboriginal,MALE,31,Supervised,SR,DETERMINATE,1461,SASKATCHEWAN,SINGLE,NATIVE SPIRITUA
9461,FIRST NATIONS,Aboriginal,MALE,55,Incarcerated,,DETERMINATE,1537,ALBERTA,COMMON LAW,CATHOLIC - ROMA
9462,WHITE,Non Aboriginal,MALE,40,Incarcerated,,DETERMINATE,730,ALBERTA,SINGLE,CATHOLIC - ROMA
9463,WHITE,Non Aboriginal,MALE,23,Incarcerated,,DETERMINATE,1217,ALBERTA,SINGLE,CATH NON-SPEC
9464,WHITE,Non Aboriginal,MALE,47,Incarcerated,,DETERMINATE,914,SASKATCHEWAN,SINGLE,CHRI NON SPEC
9465,WHITE,Non Aboriginal,MALE,55,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SINGLE,NONE
9466,WHITE,Non Aboriginal,MALE,34,Incarcerated,,DETERMINATE,2654,ALBERTA,SINGLE,NONE
9467,BLACK,Non Aboriginal,MALE,65,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,CATH NON-SPEC
9468,WHITE,Non Aboriginal,MALE,53,Incarcerated,,DETERMINATE,11539,QUEBEC,SINGLE,CATH NON-SPEC
9469,WHITE,Non Aboriginal,MALE,57,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,JUDAISM
9470,WHITE,Non Aboriginal,MALE,34,Incarcerated,,DETERMINATE,731,QUEBEC,SINGLE,CATH NON-SPEC
9471,WHITE,Non Aboriginal,MALE,65,Incarcerated,,DETERMINATE,2557,QUEBEC,SINGLE,CATH NON-SPEC
9472,WHITE,Non Aboriginal,MALE,43,Incarcerated,,DETERMINATE,6575,QUEBEC,COMMON LAW,CATH NON-SPEC
9473,WHITE,Non Aboriginal,MALE,35,Incarcerated,,DETERMINATE,2922,QUEBEC,COMMON LAW,CATHOLIC - ROMA
9474,WHITE,Non Aboriginal,MALE,38,Supervised,SR,DETERMINATE,854,QUEBEC,COMMON LAW,CATH NON-SPEC
9475,HISPANIC,Non Aboriginal,MALE,39,Supervised,SR-RES,DETERMINATE,5661,QUEBEC,COMMON LAW,PROT NON-SPEC
9476,EURO.-EASTERN,Non Aboriginal,MALE,40,Supervised,FP,DETERMINATE,2239,QUEBEC,MARRIED,CATH NON-SPEC
9477,INUIT,Aboriginal,MALE,43,Incarcerated,,DETERMINATE,913,QUEBEC,COMMON LAW,CATH NON-SPEC
9478,WHITE,Non Aboriginal,MALE,43,Supervised,SR,DETERMINATE,1101,QUEBEC,SINGLE,CATH NON-SPEC
9479,BLACK,Non Aboriginal,MALE,30,Incarcerated,,DETERMINATE,5903,QUEBEC,COMMON LAW,PROT NON-SPEC
9480,WHITE,Non Aboriginal,MALE,34,Incarcerated,,DETERMINATE,1105,QUEBEC,MARRIED,CATH NON-SPEC
9481,WHITE,Non Aboriginal,MALE,23,Incarcerated,,DETERMINATE,1341,QUEBEC,SINGLE,CATH NON-SPEC
9482,S. E. ASIAN,Non Aboriginal,MALE,23,Supervised,FP,DETERMINATE,1096,QUEBEC,SINGLE,BUDDHIST
9483,BLACK,Non Aboriginal,MALE,34,Supervised,SR-RES,DETERMINATE,1703,QUEBEC,COMMON LAW,MUSLIM
9484,BLACK,Non Aboriginal,MALE,22,Incarcerated,,DETERMINATE,911,QUEBEC,SINGLE,PROT NON-SPEC
9485,WHITE,Non Aboriginal,MALE,48,Supervised,FP,DETERMINATE,3834,QUEBEC,SINGLE,CATH NON-SPEC
9486,WHITE,Non Aboriginal,MALE,52,Incarcerated,,INDETERMINATE,0,QUEBEC,MARRIED,CATH NON-SPEC
9487,WHITE,Non Aboriginal,MALE,23,Supervised,SR,DETERMINATE,731,QUEBEC,COMMON LAW,CATH NON-SPEC
9488,WHITE,Non Aboriginal,MALE,50,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,JUDAISM
9489,WHITE,Non Aboriginal,MALE,34,Incarcerated,,DETERMINATE,5601,QUEBEC,COMMON LAW,CATHOLIC - ROMA
9490,WHITE,Non Aboriginal,MALE,57,Supervised,SR,DETERMINATE,1096,ALBERTA,MARRIED,NOT STATED
9491,BLACK,Non Aboriginal,MALE,20,Incarcerated,,DETERMINATE,1280,ALBERTA,SINGLE,NOT STATED
9492,WHITE,Non Aboriginal,MALE,22,Incarcerated,,DETERMINATE,1664,SASKATCHEWAN,SINGLE,
9493,FIRST NATIONS,Aboriginal,MALE,21,Incarcerated,,DETERMINATE,731,MANITOBA,SINGLE,NATIVE SPIRITUA
9494,FIRST NATIONS,Aboriginal,MALE,37,Incarcerated,,DETERMINATE,2100,ALBERTA,SINGLE,NATIVE SPIRITUA
9495,WHITE,Non Aboriginal,MALE,49,Supervised,FP,INDETERMINATE,0,ALBERTA,MARRIED,PROT NON-SPEC
9496,WHITE,Non Aboriginal,MALE,37,Incarcerated,,DETERMINATE,805,ALBERTA,SEPARATED,MORMON (LATTER
9497,WHITE,Non Aboriginal,MALE,29,Supervised,FP,DETERMINATE,1461,ALBERTA,UNKNOWN,NOT STATED
9498,FIRST NATIONS,Aboriginal,MALE,52,Supervised,SR-RES,DETERMINATE,973,ALBERTA,SEPARATED,CATHOLIC - ROMA
9499,METIS,Aboriginal,MALE,48,Incarcerated,,DETERMINATE,975,SASKATCHEWAN,UNKNOWN,
9500,BLACK,Non Aboriginal,MALE,46,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,MUSLIM
9501,WHITE,Non Aboriginal,MALE,39,Incarcerated,,DETERMINATE,869,QUEBEC,COMMON LAW,CATH NON-SPEC
9502,WHITE,Non Aboriginal,MALE,36,Supervised,LTSO-RES,DETERMINATE,730,QUEBEC,COMMON LAW,CATH NON-SPEC
9503,WHITE,Non Aboriginal,MALE,41,Supervised,LTSO,DETERMINATE,1095,QUEBEC,COMMON LAW,CATH NON-SPEC
9504,WHITE,Non Aboriginal,MALE,62,Incarcerated,,DETERMINATE,1278,QUEBEC,COMMON LAW,CATH NON-SPEC
9505,WHITE,Non Aboriginal,MALE,52,Incarcerated,,DETERMINATE,2191,QUEBEC,COMMON LAW,CATH NON-SPEC
9506,WHITE,Non Aboriginal,MALE,47,Incarcerated,,INDETERMINATE,0,QUEBEC,WIDOW(ER),CATH NON-SPEC
9507,METIS,Aboriginal,MALE,57,Incarcerated,,DETERMINATE,10227,QUEBEC,COMMON LAW,PROT NON-SPEC
9508,WHITE,Non Aboriginal,MALE,45,Incarcerated,,DETERMINATE,1157,QUEBEC,COMMON LAW,CATH NON-SPEC
9509,WHITE,Non Aboriginal,MALE,41,Incarcerated,,DETERMINATE,8789,QUEBEC,COMMON LAW,CATH NON-SPEC
9510,WHITE,Non Aboriginal,MALE,29,Incarcerated,,DETERMINATE,731,QUEBEC,SINGLE,CATH NON-SPEC
9511,WHITE,Non Aboriginal,MALE,29,Incarcerated,,DETERMINATE,1369,QUEBEC,COMMON LAW,ATHEIST
9512,BLACK,Non Aboriginal,MALE,24,Incarcerated,,DETERMINATE,1643,QUEBEC,COMMON LAW,SEVENTH DAY ADV
9513,WHITE,Non Aboriginal,MALE,43,Incarcerated,,DETERMINATE,1645,QUEBEC,SINGLE,CATH NON-SPEC
9514,WHITE,Non Aboriginal,MALE,43,Supervised,SR,DETERMINATE,1096,QUEBEC,WIDOW(ER),CATH NON-SPEC
9515,WHITE,Non Aboriginal,MALE,57,Incarcerated,,INDETERMINATE,0,QUEBEC,DIVORCED,CATH NON-SPEC
9516,WHITE,Non Aboriginal,MALE,47,Supervised,SR,DETERMINATE,1796,QUEBEC,DIVORCED,CATH NON-SPEC
