Number,Race,Race Grouping,Gender,Age,Incarcerated/Supervised,Supervision Type,Sentence Type,Aggregate Sentence Length,Province,Marital Status,Religion
8239,NORTH AMERICAN,Indigenous,MALE,61,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,NATIVE SPIRITUA
8240,WHITE,Non Indigenous,MALE,22,Supervised,FP,DETERMINATE,1461,ONTARIO,SINGLE,CHRI NON SPEC
8241,ASI-E/SOUTHEAST,Non Indigenous,MALE,38,Supervised,DP,DETERMINATE,1096,ONTARIO,WIDOW(ER),BUDDHIST
8242,WHITE,Non Indigenous,MALE,42,Incarcerated,,DETERMINATE,974,QUEBEC,SINGLE,CATH NON-SPEC
8243,WHITE,Non Indigenous,MALE,74,Incarcerated,,INDETERMINATE,0,ONTARIO,WIDOW(ER),CATHOLIC - ROMA
8244,NORTH AMERICAN,Indigenous,MALE,27,Incarcerated,,DETERMINATE,1096,ALBERTA,SINGLE,
8245,WHITE,Non Indigenous,MALE,33,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,CATHOLIC - ROMA
8246,WHITE,Non Indigenous,MALE,47,Incarcerated,,DETERMINATE,2070,ONTARIO,MARRIED,CATHOLIC - ROMA
8247,WHITE,Non Indigenous,MALE,28,Supervised,SR,DETERMINATE,1279,QUEBEC,SINGLE,CATHOLIC - ROMA
8248,NORTH AMERICAN,Indigenous,MALE,21,Supervised,SR,DETERMINATE,1248,BRITISH COLUMBIA,SINGLE,OTHER
8249,WHITE,Non Indigenous,MALE,65,Supervised,DP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NONE
8250,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,2717,BRITISH COLUMBIA,SINGLE,PROT NON-SPEC
8251,BLACK,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,2191,QUEBEC,COMMON LAW,MUSLIM
8252,WHITE,Non Indigenous,MALE,62,Supervised,SR,DETERMINATE,1095,ONTARIO,SINGLE,AGNOSTIC
8253,WHITE,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,1465,QUEBEC,SINGLE,CATH NON-SPEC
8254,METIS,Indigenous,MALE,41,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,NONE
8255,NORTH AMERICAN,Indigenous,FEMALE,31,Incarcerated,,DETERMINATE,3652,ALBERTA,SINGLE,
8256,WHITE,Non Indigenous,MALE,45,Supervised,FP,DETERMINATE,1461,ALBERTA,SEPARATED,NOT STATED
8257,WHITE,Non Indigenous,MALE,42,Incarcerated,,INDETERMINATE,0,QUEBEC,SINGLE,OTHER
8258,BLACK,Non Indigenous,MALE,50,Supervised,FP,DETERMINATE,1095,ALBERTA,SEPARATED,
8259,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,973,ONTARIO,SINGLE,NONE
8260,NORTH AMERICAN,Indigenous,MALE,47,Supervised,FP,DETERMINATE,2283,QUEBEC,MARRIED,NONE
8261,WHITE,Non Indigenous,MALE,59,Incarcerated,,DETERMINATE,2100,ALBERTA,DIVORCED,CATHOLIC - ROMA
8262,WHITE,Non Indigenous,MALE,52,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,MAHAYANA BUDD
8263,WHITE,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,803,ALBERTA,COMMON LAW,NONE
8264,METIS,Indigenous,MALE,22,Supervised,FP,DETERMINATE,882,MANITOBA,SINGLE,PROT NON-SPEC
8265,WHITE,Non Indigenous,MALE,82,Incarcerated,,INDETERMINATE,0,ONTARIO,WIDOW(ER),CATH NON-SPEC
8266,WHITE,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,852,QUEBEC,COMMON LAW,CATHOLIC - GREE
8267,WHITE,Non Indigenous,MALE,63,Supervised,SR,DETERMINATE,4017,ONTARIO,DIVORCED,NONE
8268,WHITE,Non Indigenous,MALE,58,Supervised,FP,INDETERMINATE,0,ONTARIO,SINGLE,PROT NON-SPEC
8269,WHITE,Non Indigenous,MALE,51,Incarcerated,,DETERMINATE,2253,BRITISH COLUMBIA,COMMON LAW,PROT NON-SPEC
8270,NORTH AMERICAN,Indigenous,MALE,40,Supervised,SR,DETERMINATE,900,BRITISH COLUMBIA,SINGLE,NONE
8271,WHITE,Non Indigenous,MALE,49,Incarcerated,,DETERMINATE,1096,SASKATCHEWAN,DIVORCED,
8272,WHITE,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,4966,BRITISH COLUMBIA,COMMON LAW,NONE
8273,WHITE,Non Indigenous,MALE,32,Supervised,SR,DETERMINATE,1186,ONTARIO,SINGLE,NONE
8274,WHITE,Non Indigenous,MALE,46,Incarcerated,,DETERMINATE,915,QUEBEC,SINGLE,NONE
8275,CHINESE,Non Indigenous,MALE,33,Supervised,FP,DETERMINATE,1644,BRITISH COLUMBIA,SINGLE,NONE
8276,WHITE,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,1461,NEW BRUNSWICK,SINGLE,PRESBYTERIAN
8277,S. E. ASIAN,Non Indigenous,MALE,29,Incarcerated,,DETERMINATE,1096,ALBERTA,SINGLE,CHRI NON SPEC
8278,WHITE,Non Indigenous,MALE,36,Supervised,FP,DETERMINATE,1095,QUEBEC,COMMON LAW,CATH NON-SPEC
8279,METIS,Indigenous,MALE,51,Supervised,DP,DETERMINATE,1225,BRITISH COLUMBIA,COMMON LAW,NATIVE SPIRITUA
8280,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,3845,QUEBEC,SINGLE,CATH NON-SPEC
8281,WHITE,Non Indigenous,MALE,45,Incarcerated,,DETERMINATE,912,NEW BRUNSWICK,COMMON LAW,BAPTIST
8282,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,5757,BRITISH COLUMBIA,SINGLE,NONE
8283,WHITE,Non Indigenous,MALE,56,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,CATH NON-SPEC
8284,NORTH AMERICAN,Indigenous,FEMALE,25,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
8285,WHITE,Non Indigenous,MALE,70,Supervised,FP,INDETERMINATE,0,BRITISH COLUMBIA,MARRIED,PROT NON-SPEC
8286,WHITE,Non Indigenous,MALE,22,Supervised,DP,DETERMINATE,731,NOVA SCOTIA,COMMON LAW,CATHOLIC - ROMA
8287,WHITE,Non Indigenous,MALE,72,Supervised,DP,DETERMINATE,2738,MANITOBA,MARRIED,CATHOLIC - ROMA
8288,WHITE,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,3652,QUEBEC,SINGLE,CATH NON-SPEC
8289,NORTH AMERICAN,Indigenous,MALE,53,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,ATHEIST
8290,METIS,Indigenous,MALE,48,Supervised,SR,DETERMINATE,1293,BRITISH COLUMBIA,DIVORCED,NONE
8291,WHITE,Non Indigenous,MALE,26,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,BUDDHIST
8292,WHITE,Non Indigenous,MALE,33,Incarcerated,,DETERMINATE,2374,ALBERTA,SEPARATED,NONE
8293,ASI-E/SOUTHEAST,Non Indigenous,MALE,39,Supervised,FP,DETERMINATE,1096,SASKATCHEWAN,UNKNOWN,
8294,WHITE,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,3469,ONTARIO,COMMON LAW,NONE
8295,NORTH AMERICAN,Indigenous,FEMALE,51,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,CATHOLIC - ROMA
8296,WHITE,Non Indigenous,MALE,37,Supervised,SR,DETERMINATE,820,ONTARIO,SINGLE,NONE
8297,BLACK,Non Indigenous,MALE,42,Supervised,FP,DETERMINATE,1206,ONTARIO,MARRIED,CATHOLIC - ROMA
8298,NORTH AMERICAN,Indigenous,FEMALE,48,Incarcerated,,DETERMINATE,1096,ONTARIO,MARRIED,NONE
8299,WHITE,Non Indigenous,MALE,34,Supervised,FP,DETERMINATE,1095,ONTARIO,COMMON LAW,NONE
8300,WHITE,Non Indigenous,MALE,41,Incarcerated,,DETERMINATE,8401,QUEBEC,SEPARATED,CATH NON-SPEC
8301,METIS,Indigenous,MALE,40,Supervised,FP,INDETERMINATE,0,ALBERTA,MARRIED,CATHOLIC - ROMA
8302,WHITE,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,1764,BRITISH COLUMBIA,DIVORCED,NONE
8303,WHITE,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,1096,QUEBEC,SINGLE,MUSLIM
8304,ARAB/WEST ASIAN,Non Indigenous,MALE,31,Incarcerated,,DETERMINATE,1127,ONTARIO,COMMON LAW,BAHA'I
8305,NORTH AMERICAN,Indigenous,MALE,51,Incarcerated,,DETERMINATE,2922,MANITOBA,COMMON LAW,CHRI NON SPEC
8306,NORTH AMERICAN,Indigenous,MALE,50,Incarcerated,,DETERMINATE,731,SASKATCHEWAN,DIVORCED,
8307,WHITE,Non Indigenous,MALE,33,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CHRISTIAN REFOR
8308,WHITE,Non Indigenous,MALE,49,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,ANGLICAN(EPIS.
8309,BLACK,Non Indigenous,MALE,32,Incarcerated,,INDETERMINATE,0,ALBERTA,COMMON LAW,MUSLIM
8310,WHITE,Non Indigenous,MALE,65,Supervised,FP,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
8311,METIS,Indigenous,MALE,50,Supervised,SR,DETERMINATE,731,ONTARIO,MARRIED,NATIVE SPIRITUA
8312,ARAB/WEST ASIAN,Non Indigenous,MALE,54,Incarcerated,,DETERMINATE,1675,QUEBEC,SINGLE,CATH NON-SPEC
8313,WHITE,Non Indigenous,MALE,51,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,CHRI NON SPEC
8314,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,914,QUEBEC,COMMON LAW,CATH NON-SPEC
8315,BLACK,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,1312,ONTARIO,MARRIED,CHRI NON SPEC
8316,NORTH AMERICAN,Indigenous,FEMALE,64,Supervised,DP,INDETERMINATE,0,ONTARIO,WIDOW(ER),CATHOLIC - ROMA
8317,METIS,Indigenous,MALE,72,Incarcerated,,INDETERMINATE,0,SASKATCHEWAN,SEPARATED,PROT NON-SPEC
8318,NORTH AMERICAN,Indigenous,MALE,36,Incarcerated,,DETERMINATE,1185,BRITISH COLUMBIA,COMMON LAW,NATIVE SPIRITUA
8319,BLACK,Non Indigenous,MALE,33,Supervised,DP,DETERMINATE,822,ONTARIO,DIVORCED,CATHOLIC - ROMA
8320,BLACK,Non Indigenous,MALE,31,Incarcerated,,INDETERMINATE,0,ONTARIO,COMMON LAW,CHRISTIAN REFOR
8321,WHITE,Non Indigenous,MALE,49,Supervised,FP,DETERMINATE,2557,ONTARIO,MARRIED,MUSLIM
8322,WHITE,Non Indigenous,MALE,56,Supervised,FP,INDETERMINATE,0,QUEBEC,MARRIED,CATH NON-SPEC
8323,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,731,BRITISH COLUMBIA,SINGLE,NONE
8324,BLACK,Non Indigenous,MALE,22,Incarcerated,,DETERMINATE,976,ONTARIO,SINGLE,CATHOLIC - ROMA
8325,WHITE,Non Indigenous,MALE,38,Incarcerated,,DETERMINATE,775,BRITISH COLUMBIA,SINGLE,OTHER
8326,WHITE,Non Indigenous,MALE,44,Incarcerated,,DETERMINATE,731,QUEBEC,SINGLE,CATH NON-SPEC
8327,BLACK,Non Indigenous,MALE,54,Supervised,FP,DETERMINATE,3652,ONTARIO,SEPARATED,MUSLIM
8328,WHITE,Non Indigenous,MALE,50,Supervised,SR,DETERMINATE,1736,QUEBEC,COMMON LAW,CATH NON-SPEC
8329,WHITE,Non Indigenous,MALE,42,Incarcerated,,DETERMINATE,1491,MANITOBA,SINGLE,CATHOLIC - ROMA
8330,LATIN AMERICAN,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,1437,QUEBEC,SINGLE,CATH NON-SPEC
8331,BLACK,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,1826,ONTARIO,SINGLE,RASTAFARIAN
8332,WHITE,Non Indigenous,MALE,34,Supervised,FP,DETERMINATE,1095,MANITOBA,SINGLE,CATHOLIC - ROMA
8333,WHITE,Non Indigenous,MALE,29,Supervised,SR,DETERMINATE,731,BRITISH COLUMBIA,SINGLE,NOT STATED
8334,WHITE,Non Indigenous,MALE,38,Supervised,SR,DETERMINATE,1827,NEW BRUNSWICK,SEPARATED,CHRI NON SPEC
8335,NORTH AMERICAN,Indigenous,MALE,32,Incarcerated,,DETERMINATE,1552,BRITISH COLUMBIA,SINGLE,CHRI NON SPEC
8336,WHITE,Non Indigenous,MALE,78,Supervised,SR,DETERMINATE,1096,BRITISH COLUMBIA,MARRIED,CATHOLIC - ROMA
8337,CHINESE,Non Indigenous,MALE,61,Supervised,FP,DETERMINATE,3652,ALBERTA,MARRIED,NONE
8338,,Non Indigenous,MALE,42,Supervised,FP,DETERMINATE,2901,QUEBEC,MARRIED,JUDAISM
8339,NORTH AMERICAN,Indigenous,MALE,40,Supervised,DP,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,NATIVE SPIRITUA
8340,FILIPINO,Non Indigenous,MALE,32,Supervised,SR,DETERMINATE,2191,BRITISH COLUMBIA,SINGLE,CATH NON-SPEC
8341,WHITE,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,1126,QUEBEC,SINGLE,CATH NON-SPEC
8342,WHITE,Non Indigenous,MALE,39,Incarcerated,,DETERMINATE,2464,MANITOBA,SINGLE,MENNONITE
8343,BLACK,Non Indigenous,MALE,23,Incarcerated,,DETERMINATE,1461,QUEBEC,SINGLE,
8344,WHITE,Non Indigenous,MALE,55,Supervised,LTSO,DETERMINATE,1279,ONTARIO,SINGLE,CATHOLIC - ROMA
8345,WHITE,Non Indigenous,MALE,19,Incarcerated,,DETERMINATE,1636,QUEBEC,UNKNOWN,CATH NON-SPEC
8346,WHITE,Non Indigenous,MALE,70,Incarcerated,,DETERMINATE,4899,ONTARIO,SINGLE,NONE
8347,METIS,Indigenous,MALE,35,Supervised,SR,DETERMINATE,1401,ALBERTA,COMMON LAW,
8348,WHITE,Non Indigenous,FEMALE,42,Incarcerated,,INDETERMINATE,0,NOVA SCOTIA,DIVORCED,NOT STATED
8349,WHITE,Non Indigenous,MALE,37,Supervised,SR,DETERMINATE,730,QUEBEC,MARRIED,CATH NON-SPEC
8350,WHITE,Non Indigenous,MALE,29,Supervised,FP,DETERMINATE,1827,MANITOBA,SINGLE,NONE
8351,LATIN AMERICAN,Non Indigenous,MALE,42,Incarcerated,,DETERMINATE,5329,BRITISH COLUMBIA,MARRIED,CATH NON-SPEC
8352,WHITE,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,4201,QUEBEC,SINGLE,MUSLIM
8353,WHITE,Non Indigenous,MALE,27,Incarcerated,,DETERMINATE,2325,ALBERTA,SINGLE,NOT STATED
8354,WHITE,Non Indigenous,MALE,54,Supervised,FP,DETERMINATE,1096,BRITISH COLUMBIA,COMMON LAW,NONE
8355,NORTH AMERICAN,Indigenous,MALE,35,Incarcerated,,DETERMINATE,2557,SASKATCHEWAN,COMMON LAW,
8356,WHITE,Non Indigenous,MALE,47,Supervised,DP,DETERMINATE,2007,ALBERTA,DIVORCED,NONE
8357,WHITE,Non Indigenous,MALE,27,Supervised,FP,DETERMINATE,730,NOVA SCOTIA,SINGLE,NOT STATED
8358,ASIAN-SOUTH,Non Indigenous,MALE,38,Supervised,FP,DETERMINATE,911,MANITOBA,SINGLE,BUDDHIST
8359,WHITE,Non Indigenous,MALE,61,Incarcerated,,DETERMINATE,1903,ONTARIO,COMMON LAW,NONE
8360,WHITE,Non Indigenous,MALE,35,Supervised,FP,DETERMINATE,1278,BRITISH COLUMBIA,COMMON LAW,NONE
8361,WHITE,Non Indigenous,FEMALE,48,Incarcerated,,DETERMINATE,731,QUEBEC,COMMON LAW,CATH NON-SPEC
8362,WHITE,Non Indigenous,FEMALE,27,Supervised,DP,DETERMINATE,765,ALBERTA,COMMON LAW,NOT STATED
8363,WHITE,Non Indigenous,FEMALE,46,Supervised,DP,DETERMINATE,731,NEW BRUNSWICK,SEPARATED,
8364,WHITE,Non Indigenous,MALE,26,Incarcerated,,DETERMINATE,1826,ONTARIO,COMMON LAW,CATHOLIC - ROMA
8365,BLACK,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,730,ONTARIO,MARRIED,MUSLIM
8366,KOREAN,Non Indigenous,MALE,25,Supervised,FP,DETERMINATE,1004,ALBERTA,SINGLE,CHRI NON SPEC
8367,,Non Indigenous,FEMALE,22,Incarcerated,,DETERMINATE,1430,ALBERTA,UNKNOWN,
8368,WHITE,Non Indigenous,MALE,55,Incarcerated,,INDETERMINATE,0,ONTARIO,WIDOW(ER),PRESBYTERIAN
8369,WHITE,Non Indigenous,MALE,52,Incarcerated,,DETERMINATE,5479,ONTARIO,SINGLE,OTHER
8370,BLACK,Non Indigenous,MALE,41,Incarcerated,,DETERMINATE,1098,NEW BRUNSWICK,SINGLE,NOT STATED
8371,BLACK,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,1280,QUEBEC,COMMON LAW,SEVENTH DAY ADV
8372,,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,1827,ONTARIO,UNKNOWN,
8373,EAST INDIAN,Non Indigenous,MALE,68,Supervised,DP,INDETERMINATE,0,BRITISH COLUMBIA,DIVORCED,SIKH
8374,WHITE,Non Indigenous,MALE,40,Incarcerated,,DETERMINATE,882,NOVA SCOTIA,SINGLE,
8375,WHITE,Non Indigenous,MALE,58,Incarcerated,,INDETERMINATE,0,ALBERTA,SINGLE,CHRI NON SPEC
8376,WHITE,Non Indigenous,MALE,48,Supervised,FP,DETERMINATE,1065,QUEBEC,MARRIED,CATH NON-SPEC
8377,WHITE,Non Indigenous,MALE,61,Incarcerated,,DETERMINATE,1050,QUEBEC,WIDOW(ER),CATH NON-SPEC
8378,LATIN AMERICAN,Non Indigenous,MALE,33,Supervised,FP,DETERMINATE,3773,QUEBEC,MARRIED,PROT NON-SPEC
8379,OTHER,Non Indigenous,FEMALE,37,Incarcerated,,DETERMINATE,1461,NOVA SCOTIA,COMMON LAW,OTHER
8380,WHITE,Non Indigenous,MALE,66,Incarcerated,,DETERMINATE,3927,QUEBEC,SINGLE,CATH NON-SPEC
8381,METIS,Indigenous,FEMALE,28,Incarcerated,,DETERMINATE,987,BRITISH COLUMBIA,COMMON LAW,ANGLICAN(EPIS.
8382,NORTH AMERICAN,Indigenous,MALE,21,Incarcerated,,DETERMINATE,2540,ONTARIO,COMMON LAW,NONE
8383,ARAB,Non Indigenous,MALE,58,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,MUSLIM
8384,WHITE,Non Indigenous,MALE,51,Incarcerated,,DETERMINATE,5844,ALBERTA,MARRIED,CATHOLIC - ROMA
8385,WHITE,Non Indigenous,MALE,60,Incarcerated,,DETERMINATE,748,NOVA SCOTIA,WIDOW(ER),CATHOLIC - ROMA
8386,WHITE,Non Indigenous,MALE,29,Supervised,SR,DETERMINATE,1797,ONTARIO,SINGLE,NONE
8387,BLACK,Non Indigenous,MALE,26,Supervised,FP,DETERMINATE,900,ONTARIO,SINGLE,CHRI NON SPEC
8388,CARIBBEAN,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,731,ONTARIO,SINGLE,CHRI NON SPEC
8389,METIS,Indigenous,MALE,46,Incarcerated,,DETERMINATE,900,SASKATCHEWAN,COMMON LAW,
8390,WHITE,Non Indigenous,MALE,56,Supervised,SR,DETERMINATE,732,NEW BRUNSWICK,SINGLE,PROT NON-SPEC
8391,WHITE,Non Indigenous,MALE,56,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,WIDOW(ER),PROT NON-SPEC
8392,WHITE,Non Indigenous,MALE,73,Supervised,DP,DETERMINATE,993,QUEBEC,DIVORCED,CATH NON-SPEC
8393,NORTH AMERICAN,Indigenous,MALE,30,Supervised,SR,DETERMINATE,1584,SASKATCHEWAN,SINGLE,CHRI NON SPEC
8394,WHITE,Non Indigenous,MALE,34,Incarcerated,,DETERMINATE,730,ALBERTA,SINGLE,UNITED CHURCH
8395,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,912,ALBERTA,COMMON LAW,NONE
8396,WHITE,Non Indigenous,MALE,37,Supervised,DP,DETERMINATE,731,ALBERTA,COMMON LAW,ATHEIST
8397,WHITE,Non Indigenous,MALE,47,Incarcerated,,DETERMINATE,1004,ONTARIO,MARRIED,NONE
8398,WHITE,Non Indigenous,MALE,44,Incarcerated,,INDETERMINATE,0,QUEBEC,COMMON LAW,CATH NON-SPEC
8399,WHITE,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,2769,QUEBEC,SINGLE,CATH NON-SPEC
8400,ARAB/WEST ASIAN,Non Indigenous,MALE,29,Supervised,FP,DETERMINATE,813,ONTARIO,SINGLE,MUSLIM
8401,WHITE,Non Indigenous,MALE,32,Supervised,SR,DETERMINATE,1338,ALBERTA,COMMON LAW,CATH NON-SPEC
8402,WHITE,Non Indigenous,MALE,76,Supervised,FP,INDETERMINATE,0,QUEBEC,MARRIED,CATH NON-SPEC
8403,NORTH AMERICAN,Indigenous,MALE,23,Incarcerated,,DETERMINATE,2557,BRITISH COLUMBIA,SINGLE,
8404,ARAB,Non Indigenous,MALE,26,Incarcerated,,DETERMINATE,2706,QUEBEC,SINGLE,MUSLIM
8405,WHITE,Non Indigenous,MALE,51,Supervised,DP,DETERMINATE,1049,NFLD AND LAB,DIVORCED,OTHER
8406,WHITE,Non Indigenous,MALE,26,Supervised,SR,DETERMINATE,2496,ONTARIO,SINGLE,CHRI NON SPEC
8407,WHITE,Non Indigenous,MALE,38,Incarcerated,,DETERMINATE,2100,QUEBEC,MARRIED,CATH NON-SPEC
8408,WHITE,Non Indigenous,FEMALE,23,Supervised,FP,DETERMINATE,1095,ONTARIO,SINGLE,CATH NON-SPEC
8409,WHITE,Non Indigenous,MALE,29,Supervised,FP,DETERMINATE,731,ALBERTA,MARRIED,NONE
8410,WHITE,Non Indigenous,MALE,75,Supervised,FP,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,BAHA'I
8411,WHITE,Non Indigenous,MALE,21,Incarcerated,,DETERMINATE,1890,ALBERTA,SINGLE,NOT STATED
8412,WHITE,Non Indigenous,MALE,53,Supervised,SR,DETERMINATE,1977,ONTARIO,SINGLE,NONE
8413,METIS,Indigenous,MALE,24,Incarcerated,,DETERMINATE,731,ALBERTA,SINGLE,
8414,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,2709,ONTARIO,SINGLE,NONE
8415,NORTH AMERICAN,Indigenous,MALE,48,Incarcerated,,DETERMINATE,1734,MANITOBA,SINGLE,NATIVE SPIRITUA
8416,NORTH AMERICAN,Indigenous,MALE,23,Incarcerated,,DETERMINATE,2800,ALBERTA,SINGLE,NONE
8417,WHITE,Non Indigenous,FEMALE,34,Incarcerated,,DETERMINATE,1461,ONTARIO,MARRIED,PRESBYTERIAN
8418,NORTH AMERICAN,Indigenous,MALE,27,Incarcerated,,DETERMINATE,1504,SASKATCHEWAN,UNKNOWN,
8419,WHITE,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,916,ALBERTA,SINGLE,CATHOLIC - ROMA
8420,WHITE,Non Indigenous,FEMALE,56,Incarcerated,,DETERMINATE,853,ONTARIO,SINGLE,CATHOLIC - ROMA
8421,BLACK,Non Indigenous,MALE,33,Incarcerated,,INDETERMINATE,0,QUEBEC,MARRIED,NONE
8422,BLACK,Non Indigenous,MALE,35,Incarcerated,,DETERMINATE,1308,ALBERTA,SINGLE,CATH NON-SPEC
8423,WHITE,Non Indigenous,MALE,43,Incarcerated,,DETERMINATE,1643,ONTARIO,SINGLE,OTHER
8424,WHITE,Non Indigenous,MALE,39,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,SINGLE,NONE
8425,WHITE,Non Indigenous,MALE,41,Supervised,SR,DETERMINATE,780,ALBERTA,SINGLE,PROT NON-SPEC
8426,WHITE,Non Indigenous,MALE,32,Incarcerated,,DETERMINATE,1370,BRITISH COLUMBIA,COMMON LAW,PENTECOSTAL (4
8427,WHITE,Non Indigenous,MALE,65,Incarcerated,,DETERMINATE,1127,QUEBEC,SINGLE,CATH NON-SPEC
8428,WHITE,Non Indigenous,MALE,47,Incarcerated,,INDETERMINATE,0,ONTARIO,SEPARATED,CATHOLIC - ROMA
8429,WHITE,Non Indigenous,MALE,54,Incarcerated,,DETERMINATE,1826,QUEBEC,SINGLE,CATH NON-SPEC
8430,WHITE,Non Indigenous,MALE,28,Incarcerated,,DETERMINATE,1564,NOVA SCOTIA,MARRIED,CATH NON-SPEC
8431,WHITE,Non Indigenous,MALE,33,Supervised,SR,DETERMINATE,1049,ALBERTA,COMMON LAW,
8432,BLACK,Non Indigenous,MALE,46,Incarcerated,,DETERMINATE,3652,QUEBEC,SINGLE,MUSLIM
8433,BLACK,Non Indigenous,MALE,53,Incarcerated,,INDETERMINATE,0,ONTARIO,SINGLE,RASTAFARIAN
8434,WHITE,Non Indigenous,MALE,66,Incarcerated,,INDETERMINATE,0,ONTARIO,DIVORCED,PROT NON-SPEC
8435,WHITE,Non Indigenous,MALE,37,Incarcerated,,DETERMINATE,1826,SASKATCHEWAN,SINGLE,CATHOLIC - ROMA
8436,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,1096,QUEBEC,COMMON LAW,CATH NON-SPEC
8437,WHITE,Non Indigenous,MALE,40,Supervised,FP,DETERMINATE,1643,QUEBEC,COMMON LAW,CATH NON-SPEC
8438,WHITE,Non Indigenous,MALE,25,Incarcerated,,DETERMINATE,731,NEW BRUNSWICK,SINGLE,
8439,MULTIRAC/ETHNIC,Non Indigenous,MALE,24,Incarcerated,,DETERMINATE,776,BRITISH COLUMBIA,SINGLE,CHRI NON SPEC
8440,NORTH AMERICAN,Indigenous,MALE,53,Incarcerated,,INDETERMINATE,0,NEW BRUNSWICK,DIVORCED,NATIVE SPIRITUA
8441,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,1826,BRITISH COLUMBIA,COMMON LAW,MORMON (LATTER
8442,NORTH AMERICAN,Indigenous,MALE,35,Incarcerated,,INDETERMINATE,0,BRITISH COLUMBIA,SINGLE,MUSLIM
8443,WHITE,Non Indigenous,MALE,61,Incarcerated,,DETERMINATE,23644,BRITISH COLUMBIA,SINGLE,JUDAISM
8444,WHITE,Non Indigenous,MALE,47,Supervised,FP,DETERMINATE,915,QUEBEC,SINGLE,CATH NON-SPEC
8445,WHITE,Non Indigenous,MALE,62,Supervised,DP,DETERMINATE,1096,ONTARIO,SINGLE,CATHOLIC - ROMA
8446,SOUTH ASIAN,Non Indigenous,MALE,38,Supervised,FP,DETERMINATE,3653,BRITISH COLUMBIA,SINGLE,SIKH
8447,METIS,Indigenous,MALE,51,Supervised,FP,DETERMINATE,6574,BRITISH COLUMBIA,SINGLE,NONE
8448,WHITE,Non Indigenous,MALE,62,Incarcerated,,INDETERMINATE,0,QUEBEC,DIVORCED,CATH NON-SPEC
8449,WHITE,Non Indigenous,MALE,56,Supervised,SR,DETERMINATE,1095,QUEBEC,MARRIED,CATH NON-SPEC
8450,WHITE,Non Indigenous,MALE,48,Incarcerated,,DETERMINATE,1461,QUEBEC,COMMON LAW,CATH NON-SPEC
